,type,strikes,maturities,implied_volatilities,Spot,T0
101,put,58000.0,1640332800.0,0.8488,46776.29,2021-12-14 09:00:07.485554
102,put,50000.0,1640937600.0,0.8215,46776.29,2021-12-14 09:00:07.485554
103,put,48000.0,1640937600.0,0.828,46776.29,2021-12-14 09:00:07.485554
104,put,95000.0,1640937600.0,1.2168,46776.29,2021-12-14 09:00:07.485554
105,put,28000.0,1640937600.0,1.2572,46776.29,2021-12-14 09:00:07.485554
106,put,75000.0,1640937600.0,0.9948,46776.29,2021-12-14 09:00:07.485554
107,put,120000.0,1640937600.0,1.2196,46776.29,2021-12-14 09:00:07.485554
108,put,300000.0,1640937600.0,1.2196,46776.29,2021-12-14 09:00:07.485554
109,put,42000.0,1640937600.0,0.8837,46776.29,2021-12-14 09:00:07.485554
110,put,60000.0,1640937600.0,0.8801000000000001,46776.29,2021-12-14 09:00:07.485554
111,put,30000.0,1640937600.0,1.181,46776.29,2021-12-14 09:00:07.485554
112,put,400000.0,1640937600.0,1.2196,46776.29,2021-12-14 09:00:07.485554
113,put,85000.0,1640937600.0,1.109,46776.29,2021-12-14 09:00:07.485554
114,put,24000.0,1640937600.0,1.3665,46776.29,2021-12-14 09:00:07.485554
115,put,56000.0,1640937600.0,0.8432,46776.29,2021-12-14 09:00:07.485554
116,put,46000.0,1640937600.0,0.8401000000000001,46776.29,2021-12-14 09:00:07.485554
117,put,38000.0,1640937600.0,0.9562999999999999,46776.29,2021-12-14 09:00:07.485554
118,put,100000.0,1640937600.0,1.2183,46776.29,2021-12-14 09:00:07.485554
119,put,160000.0,1640937600.0,1.2196,46776.29,2021-12-14 09:00:07.485554
120,put,80000.0,1640937600.0,1.0414,46776.29,2021-12-14 09:00:07.485554
121,put,40000.0,1640937600.0,0.9181,46776.29,2021-12-14 09:00:07.485554
122,put,62000.0,1640937600.0,0.889,46776.29,2021-12-14 09:00:07.485554
123,put,44000.0,1640937600.0,0.8583,46776.29,2021-12-14 09:00:07.485554
124,put,18000.0,1640937600.0,1.5628,46776.29,2021-12-14 09:00:07.485554
125,put,200000.0,1640937600.0,1.2196,46776.29,2021-12-14 09:00:07.485554
126,put,22000.0,1640937600.0,1.4831,46776.29,2021-12-14 09:00:07.485554
127,put,12000.0,1640937600.0,1.5628,46776.29,2021-12-14 09:00:07.485554
128,put,65000.0,1640937600.0,0.9278,46776.29,2021-12-14 09:00:07.485554
129,put,54000.0,1640937600.0,0.8315,46776.29,2021-12-14 09:00:07.485554
130,put,58000.0,1640937600.0,0.8601000000000001,46776.29,2021-12-14 09:00:07.485554
131,put,32000.0,1640937600.0,1.1136,46776.29,2021-12-14 09:00:07.485554
132,put,90000.0,1640937600.0,1.1985999999999999,46776.29,2021-12-14 09:00:07.485554
133,put,16000.0,1640937600.0,1.5628,46776.29,2021-12-14 09:00:07.485554
134,put,64000.0,1640937600.0,0.9117000000000001,46776.29,2021-12-14 09:00:07.485554
135,put,110000.0,1640937600.0,1.2196,46776.29,2021-12-14 09:00:07.485554
136,put,140000.0,1640937600.0,1.2196,46776.29,2021-12-14 09:00:07.485554
137,put,52000.0,1640937600.0,0.8238,46776.29,2021-12-14 09:00:07.485554
138,put,36000.0,1640937600.0,1.0061,46776.29,2021-12-14 09:00:07.485554
139,put,34000.0,1640937600.0,1.0632,46776.29,2021-12-14 09:00:07.485554
140,put,26000.0,1640937600.0,1.2703,46776.29,2021-12-14 09:00:07.485554
141,put,70000.0,1640937600.0,0.9495,46776.29,2021-12-14 09:00:07.485554
142,put,20000.0,1640937600.0,1.5474,46776.29,2021-12-14 09:00:07.485554
143,put,50000.0,1643356800.0,0.8582,46776.29,2021-12-14 09:00:07.485554
144,put,46000.0,1643356800.0,0.866,46776.29,2021-12-14 09:00:07.485554
145,put,90000.0,1643356800.0,0.9875,46776.29,2021-12-14 09:00:07.485554
146,put,60000.0,1643356800.0,0.8704000000000001,46776.29,2021-12-14 09:00:07.485554
147,put,80000.0,1643356800.0,0.948,46776.29,2021-12-14 09:00:07.485554
148,put,58000.0,1643356800.0,0.8654000000000001,46776.29,2021-12-14 09:00:07.485554
149,put,44000.0,1643356800.0,0.8733,46776.29,2021-12-14 09:00:07.485554
150,put,30000.0,1643356800.0,1.0092,46776.29,2021-12-14 09:00:07.485554
151,put,48000.0,1643356800.0,0.8604999999999999,46776.29,2021-12-14 09:00:07.485554
152,put,54000.0,1643356800.0,0.8591,46776.29,2021-12-14 09:00:07.485554
153,put,56000.0,1643356800.0,0.8622,46776.29,2021-12-14 09:00:07.485554
154,put,42000.0,1643356800.0,0.8815000000000001,46776.29,2021-12-14 09:00:07.485554
155,put,55000.0,1643356800.0,0.8598,46776.29,2021-12-14 09:00:07.485554
156,put,45000.0,1643356800.0,0.8697,46776.29,2021-12-14 09:00:07.485554
157,put,40000.0,1643356800.0,0.8952,46776.29,2021-12-14 09:00:07.485554
158,put,75000.0,1643356800.0,0.9331,46776.29,2021-12-14 09:00:07.485554
159,put,100000.0,1643356800.0,1.0255,46776.29,2021-12-14 09:00:07.485554
160,put,35000.0,1643356800.0,0.9362,46776.29,2021-12-14 09:00:07.485554
161,put,110000.0,1643356800.0,1.0751,46776.29,2021-12-14 09:00:07.485554
162,put,120000.0,1643356800.0,1.0881999999999998,46776.29,2021-12-14 09:00:07.485554
163,put,52000.0,1643356800.0,0.8576999999999999,46776.29,2021-12-14 09:00:07.485554
164,put,65000.0,1643356800.0,0.8861,46776.29,2021-12-14 09:00:07.485554
165,put,140000.0,1643356800.0,1.1725,46776.29,2021-12-14 09:00:07.485554
166,put,70000.0,1643356800.0,0.9079999999999999,46776.29,2021-12-14 09:00:07.485554
167,put,50000.0,1645776000.0,0.8715,46776.29,2021-12-14 09:00:07.485554
168,put,60000.0,1645776000.0,0.8684000000000001,46776.29,2021-12-14 09:00:07.485554
169,put,90000.0,1645776000.0,0.9225,46776.29,2021-12-14 09:00:07.485554
170,put,40000.0,1645776000.0,0.9018,46776.29,2021-12-14 09:00:07.485554
171,put,55000.0,1645776000.0,0.8674,46776.29,2021-12-14 09:00:07.485554
172,put,75000.0,1645776000.0,0.8892,46776.29,2021-12-14 09:00:07.485554
173,put,140000.0,1645776000.0,1.0445,46776.29,2021-12-14 09:00:07.485554
174,put,110000.0,1645776000.0,0.9704999999999999,46776.29,2021-12-14 09:00:07.485554
175,put,120000.0,1645776000.0,1.0047,46776.29,2021-12-14 09:00:07.485554
176,put,70000.0,1645776000.0,0.8791,46776.29,2021-12-14 09:00:07.485554
177,put,30000.0,1645776000.0,0.9675,46776.29,2021-12-14 09:00:07.485554
178,put,80000.0,1645776000.0,0.899,46776.29,2021-12-14 09:00:07.485554
179,put,35000.0,1645776000.0,0.9270999999999999,46776.29,2021-12-14 09:00:07.485554
180,put,65000.0,1645776000.0,0.8726,46776.29,2021-12-14 09:00:07.485554
181,put,100000.0,1645776000.0,0.9469,46776.29,2021-12-14 09:00:07.485554
182,put,45000.0,1645776000.0,0.8831,46776.29,2021-12-14 09:00:07.485554
183,put,90000.0,1648195200.0,0.9262999999999999,46776.29,2021-12-14 09:00:07.485554
