,type,strikes,maturities,implied_volatilities,Spot,utc_T0
323,call,35000.0,1653638400.0,0.6255,40476.62,2022-04-16 05:43:09.976983
324,call,80000.0,1653638400.0,0.8043,40476.62,2022-04-16 05:43:09.976983
325,call,34000.0,1653638400.0,0.638,40476.62,2022-04-16 05:43:09.976983
326,call,50000.0,1653638400.0,0.5688,40476.62,2022-04-16 05:43:09.976983
327,call,55000.0,1656057600.0,0.604,40476.62,2022-04-16 05:43:09.976983
328,call,30000.0,1656057600.0,0.7009000000000001,40476.62,2022-04-16 05:43:09.976983
329,call,25000.0,1656057600.0,0.7813,40476.62,2022-04-16 05:43:09.976983
330,call,15000.0,1656057600.0,1.0148000000000001,40476.62,2022-04-16 05:43:09.976983
331,call,300000.0,1656057600.0,1.1761,40476.62,2022-04-16 05:43:09.976983
332,call,70000.0,1656057600.0,0.6706,40476.62,2022-04-16 05:43:09.976983
333,call,40000.0,1656057600.0,0.613,40476.62,2022-04-16 05:43:09.976983
334,call,35000.0,1656057600.0,0.6468,40476.62,2022-04-16 05:43:09.976983
335,call,48000.0,1656057600.0,0.5935,40476.62,2022-04-16 05:43:09.976983
336,call,150000.0,1656057600.0,1.0419,40476.62,2022-04-16 05:43:09.976983
337,call,60000.0,1656057600.0,0.6209,40476.62,2022-04-16 05:43:09.976983
338,call,50000.0,1656057600.0,0.5947,40476.62,2022-04-16 05:43:09.976983
339,call,250000.0,1656057600.0,1.153,40476.62,2022-04-16 05:43:09.976983
340,call,44000.0,1656057600.0,0.598,40476.62,2022-04-16 05:43:09.976983
341,call,52000.0,1656057600.0,0.597,40476.62,2022-04-16 05:43:09.976983
342,call,90000.0,1656057600.0,0.7681999999999999,40476.62,2022-04-16 05:43:09.976983
343,call,80000.0,1656057600.0,0.7208,40476.62,2022-04-16 05:43:09.976983
344,call,46000.0,1656057600.0,0.5945,40476.62,2022-04-16 05:43:09.976983
345,call,65000.0,1656057600.0,0.6448999999999999,40476.62,2022-04-16 05:43:09.976983
346,call,20000.0,1656057600.0,0.8887999999999999,40476.62,2022-04-16 05:43:09.976983
347,call,120000.0,1656057600.0,0.9148999999999999,40476.62,2022-04-16 05:43:09.976983
348,call,75000.0,1656057600.0,0.6972,40476.62,2022-04-16 05:43:09.976983
349,call,200000.0,1656057600.0,1.1109,40476.62,2022-04-16 05:43:09.976983
350,call,45000.0,1656057600.0,0.5962,40476.62,2022-04-16 05:43:09.976983
351,call,100000.0,1656057600.0,0.8362999999999999,40476.62,2022-04-16 05:43:09.976983
352,call,42000.0,1656057600.0,0.6043,40476.62,2022-04-16 05:43:09.976983
353,call,400000.0,1664524800.0,0.9505,40476.62,2022-04-16 05:43:09.976983
354,call,50000.0,1664524800.0,0.627,40476.62,2022-04-16 05:43:09.976983
355,call,300000.0,1664524800.0,0.9428,40476.62,2022-04-16 05:43:09.976983
356,call,80000.0,1664524800.0,0.6504000000000001,40476.62,2022-04-16 05:43:09.976983
357,call,250000.0,1664524800.0,0.9103,40476.62,2022-04-16 05:43:09.976983
358,call,120000.0,1664524800.0,0.7359,40476.62,2022-04-16 05:43:09.976983
359,call,40000.0,1664524800.0,0.6413,40476.62,2022-04-16 05:43:09.976983
360,call,200000.0,1664524800.0,0.8712000000000001,40476.62,2022-04-16 05:43:09.976983
361,call,100000.0,1664524800.0,0.6898000000000001,40476.62,2022-04-16 05:43:09.976983
362,call,25000.0,1664524800.0,0.731,40476.62,2022-04-16 05:43:09.976983
363,call,70000.0,1664524800.0,0.6384000000000001,40476.62,2022-04-16 05:43:09.976983
364,call,35000.0,1664524800.0,0.6568999999999999,40476.62,2022-04-16 05:43:09.976983
365,call,55000.0,1664524800.0,0.6271,40476.62,2022-04-16 05:43:09.976983
366,call,20000.0,1664524800.0,0.7998000000000001,40476.62,2022-04-16 05:43:09.976983
367,call,45000.0,1664524800.0,0.6309,40476.62,2022-04-16 05:43:09.976983
368,call,60000.0,1664524800.0,0.6304,40476.62,2022-04-16 05:43:09.976983
369,call,150000.0,1664524800.0,0.7894,40476.62,2022-04-16 05:43:09.976983
370,call,65000.0,1664524800.0,0.6336999999999999,40476.62,2022-04-16 05:43:09.976983
371,call,30000.0,1664524800.0,0.6835,40476.62,2022-04-16 05:43:09.976983
372,call,350000.0,1664524800.0,0.9431,40476.62,2022-04-16 05:43:09.976983
373,call,90000.0,1664524800.0,0.6709999999999999,40476.62,2022-04-16 05:43:09.976983
374,call,15000.0,1664524800.0,0.9011,40476.62,2022-04-16 05:43:09.976983
375,call,25000.0,1672387200.0,0.7081000000000001,40476.62,2022-04-16 05:43:09.976983
376,call,100000.0,1672387200.0,0.6726000000000001,40476.62,2022-04-16 05:43:09.976983
377,call,50000.0,1672387200.0,0.6454000000000001,40476.62,2022-04-16 05:43:09.976983
378,call,250000.0,1672387200.0,0.84,40476.62,2022-04-16 05:43:09.976983
379,call,300000.0,1672387200.0,0.8896,40476.62,2022-04-16 05:43:09.976983
380,call,70000.0,1672387200.0,0.6511,40476.62,2022-04-16 05:43:09.976983
381,call,200000.0,1672387200.0,0.7945,40476.62,2022-04-16 05:43:09.976983
382,call,150000.0,1672387200.0,0.7326,40476.62,2022-04-16 05:43:09.976983
383,call,40000.0,1672387200.0,0.6535,40476.62,2022-04-16 05:43:09.976983
384,call,60000.0,1672387200.0,0.6467,40476.62,2022-04-16 05:43:09.976983
385,call,35000.0,1672387200.0,0.6659999999999999,40476.62,2022-04-16 05:43:09.976983
386,call,30000.0,1672387200.0,0.6811,40476.62,2022-04-16 05:43:09.976983
387,call,45000.0,1672387200.0,0.6475,40476.62,2022-04-16 05:43:09.976983
388,call,90000.0,1672387200.0,0.6626000000000001,40476.62,2022-04-16 05:43:09.976983
389,call,120000.0,1672387200.0,0.6948000000000001,40476.62,2022-04-16 05:43:09.976983
390,call,15000.0,1672387200.0,0.833,40476.62,2022-04-16 05:43:09.976983
391,call,80000.0,1672387200.0,0.6555,40476.62,2022-04-16 05:43:09.976983
392,call,55000.0,1672387200.0,0.6456000000000001,40476.62,2022-04-16 05:43:09.976983
393,call,20000.0,1672387200.0,0.7585999999999999,40476.62,2022-04-16 05:43:09.976983
394,call,250000.0,1680249600.0,0.7751,40476.62,2022-04-16 05:43:09.976983
395,call,70000.0,1680249600.0,0.6648999999999999,40476.62,2022-04-16 05:43:09.976983
396,call,30000.0,1680249600.0,0.6795,40476.62,2022-04-16 05:43:09.976983
397,call,20000.0,1680249600.0,0.7282,40476.62,2022-04-16 05:43:09.976983
398,call,100000.0,1680249600.0,0.6709,40476.62,2022-04-16 05:43:09.976983
399,call,40000.0,1680249600.0,0.6636,40476.62,2022-04-16 05:43:09.976983
400,call,140000.0,1680249600.0,0.6975,40476.62,2022-04-16 05:43:09.976983
401,call,120000.0,1680249600.0,0.6842,40476.62,2022-04-16 05:43:09.976983
402,call,50000.0,1680249600.0,0.6597,40476.62,2022-04-16 05:43:09.976983
403,call,150000.0,1680249600.0,0.7045999999999999,40476.62,2022-04-16 05:43:09.976983
404,call,80000.0,1680249600.0,0.6663,40476.62,2022-04-16 05:43:09.976983
405,call,300000.0,1680249600.0,0.8114,40476.62,2022-04-16 05:43:09.976983
406,call,60000.0,1680249600.0,0.6620999999999999,40476.62,2022-04-16 05:43:09.976983
407,call,200000.0,1680249600.0,0.7434000000000001,40476.62,2022-04-16 05:43:09.976983
