,type,strikes,maturities,implied_volatilities,Spot,T0
23,put,50000.0,1637308800.0,1.1046,60252.76,2021-11-17 23:18:30.108070
24,put,74000.0,1637308800.0,0.8262,60252.76,2021-11-17 23:18:30.108070
25,put,68000.0,1637308800.0,0.8234999999999999,60252.76,2021-11-17 23:18:30.108070
26,put,95000.0,1637308800.0,0.8262,60252.76,2021-11-17 23:18:30.108070
27,put,69000.0,1637308800.0,0.8243,60252.76,2021-11-17 23:18:30.108070
28,put,73000.0,1637308800.0,0.8262,60252.76,2021-11-17 23:18:30.108070
29,put,61000.0,1637308800.0,0.7565999999999999,60252.76,2021-11-17 23:18:30.108070
30,put,90000.0,1637308800.0,0.8262999999999999,60252.76,2021-11-17 23:18:30.108070
31,put,40000.0,1637308800.0,1.1047,60252.76,2021-11-17 23:18:30.108070
32,put,63000.0,1637308800.0,0.7339,60252.76,2021-11-17 23:18:30.108070
33,put,72000.0,1637308800.0,0.8261,60252.76,2021-11-17 23:18:30.108070
34,put,64000.0,1637308800.0,0.7431,60252.76,2021-11-17 23:18:30.108070
35,put,62000.0,1637308800.0,0.7426,60252.76,2021-11-17 23:18:30.108070
36,put,56000.0,1637308800.0,0.8954000000000001,60252.76,2021-11-17 23:18:30.108070
37,put,85000.0,1637308800.0,0.8262999999999999,60252.76,2021-11-17 23:18:30.108070
38,put,60000.0,1637308800.0,0.7729,60252.76,2021-11-17 23:18:30.108070
39,put,46000.0,1637308800.0,1.1047,60252.76,2021-11-17 23:18:30.108070
40,put,76000.0,1637308800.0,0.8262999999999999,60252.76,2021-11-17 23:18:30.108070
41,put,52000.0,1637308800.0,1.1040999999999999,60252.76,2021-11-17 23:18:30.108070
42,put,30000.0,1637308800.0,1.1047,60252.76,2021-11-17 23:18:30.108070
43,put,80000.0,1637308800.0,0.8262999999999999,60252.76,2021-11-17 23:18:30.108070
44,put,75000.0,1637308800.0,0.8262999999999999,60252.76,2021-11-17 23:18:30.108070
45,put,57000.0,1637308800.0,0.862,60252.76,2021-11-17 23:18:30.108070
46,put,65000.0,1637308800.0,0.7526,60252.76,2021-11-17 23:18:30.108070
47,put,100000.0,1637308800.0,0.8262999999999999,60252.76,2021-11-17 23:18:30.108070
48,put,67000.0,1637308800.0,0.8231,60252.76,2021-11-17 23:18:30.108070
49,put,45000.0,1637308800.0,1.1047,60252.76,2021-11-17 23:18:30.108070
50,put,35000.0,1637308800.0,1.1047,60252.76,2021-11-17 23:18:30.108070
51,put,55000.0,1637308800.0,0.938,60252.76,2021-11-17 23:18:30.108070
52,put,70000.0,1637308800.0,0.8253,60252.76,2021-11-17 23:18:30.108070
53,put,59000.0,1637308800.0,0.7956,60252.76,2021-11-17 23:18:30.108070
54,put,66000.0,1637308800.0,0.7668,60252.76,2021-11-17 23:18:30.108070
55,put,48000.0,1637308800.0,1.1047,60252.76,2021-11-17 23:18:30.108070
56,put,71000.0,1637308800.0,0.8259000000000001,60252.76,2021-11-17 23:18:30.108070
57,put,54000.0,1637308800.0,0.9834,60252.76,2021-11-17 23:18:30.108070
58,put,72000.0,1637913600.0,0.8051,60252.76,2021-11-17 23:18:30.108070
59,put,55000.0,1637913600.0,0.8447,60252.76,2021-11-17 23:18:30.108070
60,put,59000.0,1637913600.0,0.7951,60252.76,2021-11-17 23:18:30.108070
61,put,54000.0,1637913600.0,0.862,60252.76,2021-11-17 23:18:30.108070
62,put,74000.0,1637913600.0,0.8358,60252.76,2021-11-17 23:18:30.108070
63,put,45000.0,1637913600.0,1.0934,60252.76,2021-11-17 23:18:30.108070
64,put,61000.0,1637913600.0,0.7795000000000001,60252.76,2021-11-17 23:18:30.108070
65,put,58000.0,1637913600.0,0.8069,60252.76,2021-11-17 23:18:30.108070
66,put,68000.0,1637913600.0,0.7725,60252.76,2021-11-17 23:18:30.108070
67,put,64000.0,1637913600.0,0.7648999999999999,60252.76,2021-11-17 23:18:30.108070
68,put,63000.0,1637913600.0,0.7675,60252.76,2021-11-17 23:18:30.108070
69,put,90000.0,1637913600.0,1.0971,60252.76,2021-11-17 23:18:30.108070
70,put,30000.0,1637913600.0,1.2029,60252.76,2021-11-17 23:18:30.108070
71,put,75000.0,1637913600.0,0.8502,60252.76,2021-11-17 23:18:30.108070
72,put,60000.0,1637913600.0,0.7864,60252.76,2021-11-17 23:18:30.108070
73,put,100000.0,1637913600.0,1.0975,60252.76,2021-11-17 23:18:30.108070
74,put,70000.0,1637913600.0,0.7944,60252.76,2021-11-17 23:18:30.108070
75,put,52000.0,1637913600.0,0.8876000000000001,60252.76,2021-11-17 23:18:30.108070
76,put,50000.0,1637913600.0,0.9329000000000001,60252.76,2021-11-17 23:18:30.108070
77,put,56000.0,1637913600.0,0.8331000000000001,60252.76,2021-11-17 23:18:30.108070
78,put,66000.0,1637913600.0,0.7658,60252.76,2021-11-17 23:18:30.108070
79,put,62000.0,1637913600.0,0.7723,60252.76,2021-11-17 23:18:30.108070
80,put,48000.0,1637913600.0,0.9842,60252.76,2021-11-17 23:18:30.108070
81,put,85000.0,1637913600.0,1.0099,60252.76,2021-11-17 23:18:30.108070
82,put,120000.0,1637913600.0,1.0983,60252.76,2021-11-17 23:18:30.108070
83,put,35000.0,1637913600.0,1.2026000000000001,60252.76,2021-11-17 23:18:30.108070
84,put,40000.0,1637913600.0,1.2017,60252.76,2021-11-17 23:18:30.108070
85,put,65000.0,1637913600.0,0.7648999999999999,60252.76,2021-11-17 23:18:30.108070
86,put,80000.0,1637913600.0,0.9475,60252.76,2021-11-17 23:18:30.108070
87,put,105000.0,1638518400.0,1.091,60252.76,2021-11-17 23:18:30.108070
88,put,74000.0,1638518400.0,0.8024,60252.76,2021-11-17 23:18:30.108070
89,put,78000.0,1638518400.0,0.8384,60252.76,2021-11-17 23:18:30.108070
90,put,80000.0,1638518400.0,0.8473,60252.76,2021-11-17 23:18:30.108070
91,put,90000.0,1638518400.0,0.9518000000000001,60252.76,2021-11-17 23:18:30.108070
92,put,76000.0,1638518400.0,0.8108,60252.76,2021-11-17 23:18:30.108070
93,put,68000.0,1638518400.0,0.7777,60252.76,2021-11-17 23:18:30.108070
94,put,52000.0,1638518400.0,0.8595,60252.76,2021-11-17 23:18:30.108070
95,put,60000.0,1638518400.0,0.7875,60252.76,2021-11-17 23:18:30.108070
96,put,62000.0,1638518400.0,0.7768,60252.76,2021-11-17 23:18:30.108070
97,put,100000.0,1638518400.0,1.0087000000000002,60252.76,2021-11-17 23:18:30.108070
98,put,64000.0,1638518400.0,0.7752,60252.76,2021-11-17 23:18:30.108070
99,put,75000.0,1638518400.0,0.8042,60252.76,2021-11-17 23:18:30.108070
100,put,95000.0,1638518400.0,0.9878,60252.76,2021-11-17 23:18:30.108070
101,put,45000.0,1638518400.0,0.9719,60252.76,2021-11-17 23:18:30.108070
102,put,72000.0,1638518400.0,0.79,60252.76,2021-11-17 23:18:30.108070
103,put,70000.0,1638518400.0,0.7831,60252.76,2021-11-17 23:18:30.108070
104,put,66000.0,1638518400.0,0.7741,60252.76,2021-11-17 23:18:30.108070
105,put,40000.0,1638518400.0,1.0898999999999999,60252.76,2021-11-17 23:18:30.108070
106,put,56000.0,1638518400.0,0.8167,60252.76,2021-11-17 23:18:30.108070
107,put,50000.0,1638518400.0,0.8823000000000001,60252.76,2021-11-17 23:18:30.108070
108,put,85000.0,1638518400.0,0.9009999999999999,60252.76,2021-11-17 23:18:30.108070
109,put,35000.0,1638518400.0,1.2465000000000002,60252.76,2021-11-17 23:18:30.108070
110,put,58000.0,1638518400.0,0.8009999999999999,60252.76,2021-11-17 23:18:30.108070
111,put,48000.0,1638518400.0,0.9229999999999999,60252.76,2021-11-17 23:18:30.108070
112,put,54000.0,1638518400.0,0.8356,60252.76,2021-11-17 23:18:30.108070
113,put,50000.0,1640937600.0,0.8704999999999999,60252.76,2021-11-17 23:18:30.108070
114,put,48000.0,1640937600.0,0.8876000000000001,60252.76,2021-11-17 23:18:30.108070
115,put,95000.0,1640937600.0,0.8901,60252.76,2021-11-17 23:18:30.108070
116,put,28000.0,1640937600.0,1.1629,60252.76,2021-11-17 23:18:30.108070
117,put,75000.0,1640937600.0,0.8159000000000001,60252.76,2021-11-17 23:18:30.108070
118,put,120000.0,1640937600.0,1.0151000000000001,60252.76,2021-11-17 23:18:30.108070
119,put,300000.0,1640937600.0,1.2539,60252.76,2021-11-17 23:18:30.108070
120,put,42000.0,1640937600.0,0.9490000000000001,60252.76,2021-11-17 23:18:30.108070
121,put,60000.0,1640937600.0,0.8164,60252.76,2021-11-17 23:18:30.108070
122,put,30000.0,1640937600.0,1.1552,60252.76,2021-11-17 23:18:30.108070
123,put,400000.0,1640937600.0,1.254,60252.76,2021-11-17 23:18:30.108070
124,put,85000.0,1640937600.0,0.8477,60252.76,2021-11-17 23:18:30.108070
125,put,24000.0,1640937600.0,1.2781,60252.76,2021-11-17 23:18:30.108070
126,put,56000.0,1640937600.0,0.8312999999999999,60252.76,2021-11-17 23:18:30.108070
127,put,46000.0,1640937600.0,0.9042,60252.76,2021-11-17 23:18:30.108070
128,put,38000.0,1640937600.0,1.0054,60252.76,2021-11-17 23:18:30.108070
129,put,160000.0,1640937600.0,1.1619,60252.76,2021-11-17 23:18:30.108070
130,put,100000.0,1640937600.0,0.9129,60252.76,2021-11-17 23:18:30.108070
131,put,80000.0,1640937600.0,0.8305,60252.76,2021-11-17 23:18:30.108070
132,put,40000.0,1640937600.0,0.9781,60252.76,2021-11-17 23:18:30.108070
133,put,44000.0,1640937600.0,0.9266,60252.76,2021-11-17 23:18:30.108070
134,put,18000.0,1640937600.0,1.4645,60252.76,2021-11-17 23:18:30.108070
135,put,200000.0,1640937600.0,1.2538,60252.76,2021-11-17 23:18:30.108070
136,put,22000.0,1640937600.0,1.3231,60252.76,2021-11-17 23:18:30.108070
137,put,12000.0,1640937600.0,1.4652,60252.76,2021-11-17 23:18:30.108070
138,put,65000.0,1640937600.0,0.8051,60252.76,2021-11-17 23:18:30.108070
139,put,54000.0,1640937600.0,0.8443,60252.76,2021-11-17 23:18:30.108070
140,put,32000.0,1640937600.0,1.1159999999999999,60252.76,2021-11-17 23:18:30.108070
141,put,90000.0,1640937600.0,0.8676,60252.76,2021-11-17 23:18:30.108070
142,put,16000.0,1640937600.0,1.465,60252.76,2021-11-17 23:18:30.108070
143,put,64000.0,1640937600.0,0.8059000000000001,60252.76,2021-11-17 23:18:30.108070
144,put,110000.0,1640937600.0,0.9670000000000001,60252.76,2021-11-17 23:18:30.108070
145,put,140000.0,1640937600.0,1.092,60252.76,2021-11-17 23:18:30.108070
146,put,52000.0,1640937600.0,0.8562000000000001,60252.76,2021-11-17 23:18:30.108070
147,put,36000.0,1640937600.0,1.0418,60252.76,2021-11-17 23:18:30.108070
148,put,34000.0,1640937600.0,1.0779,60252.76,2021-11-17 23:18:30.108070
149,put,26000.0,1640937600.0,1.2416,60252.76,2021-11-17 23:18:30.108070
150,put,70000.0,1640937600.0,0.8079999999999999,60252.76,2021-11-17 23:18:30.108070
151,put,20000.0,1640937600.0,1.3827,60252.76,2021-11-17 23:18:30.108070
152,put,50000.0,1643356800.0,0.8713,60252.76,2021-11-17 23:18:30.108070
153,put,90000.0,1643356800.0,0.8508,60252.76,2021-11-17 23:18:30.108070
154,put,60000.0,1643356800.0,0.8298000000000001,60252.76,2021-11-17 23:18:30.108070
155,put,80000.0,1643356800.0,0.831,60252.76,2021-11-17 23:18:30.108070
156,put,30000.0,1643356800.0,1.0543,60252.76,2021-11-17 23:18:30.108070
157,put,55000.0,1643356800.0,0.8504,60252.76,2021-11-17 23:18:30.108070
158,put,40000.0,1643356800.0,0.9353,60252.76,2021-11-17 23:18:30.108070
159,put,100000.0,1643356800.0,0.8732,60252.76,2021-11-17 23:18:30.108070
160,put,110000.0,1643356800.0,0.8996999999999999,60252.76,2021-11-17 23:18:30.108070
161,put,120000.0,1643356800.0,0.9276000000000001,60252.76,2021-11-17 23:18:30.108070
162,put,65000.0,1643356800.0,0.8215,60252.76,2021-11-17 23:18:30.108070
163,put,140000.0,1643356800.0,0.982,60252.76,2021-11-17 23:18:30.108070
164,put,70000.0,1643356800.0,0.8220999999999999,60252.76,2021-11-17 23:18:30.108070
165,put,90000.0,1648195200.0,0.8814,60252.76,2021-11-17 23:18:30.108070
166,put,40000.0,1648195200.0,0.9262999999999999,60252.76,2021-11-17 23:18:30.108070
167,put,35000.0,1648195200.0,0.9551999999999999,60252.76,2021-11-17 23:18:30.108070
168,put,120000.0,1648195200.0,0.9218000000000001,60252.76,2021-11-17 23:18:30.108070
169,put,30000.0,1648195200.0,0.9965999999999999,60252.76,2021-11-17 23:18:30.108070
170,put,250000.0,1648195200.0,1.0833,60252.76,2021-11-17 23:18:30.108070
171,put,18000.0,1648195200.0,1.1413,60252.76,2021-11-17 23:18:30.108070
172,put,70000.0,1648195200.0,0.8664000000000001,60252.76,2021-11-17 23:18:30.108070
173,put,200000.0,1648195200.0,1.0345,60252.76,2021-11-17 23:18:30.108070
174,put,400000.0,1648195200.0,1.1623999999999999,60252.76,2021-11-17 23:18:30.108070
175,put,50000.0,1648195200.0,0.8908,60252.76,2021-11-17 23:18:30.108070
176,put,150000.0,1648195200.0,0.9667,60252.76,2021-11-17 23:18:30.108070
177,put,100000.0,1648195200.0,0.8941,60252.76,2021-11-17 23:18:30.108070
178,put,60000.0,1648195200.0,0.8712000000000001,60252.76,2021-11-17 23:18:30.108070
179,put,20000.0,1648195200.0,1.0986,60252.76,2021-11-17 23:18:30.108070
180,put,16000.0,1648195200.0,1.1608,60252.76,2021-11-17 23:18:30.108070
181,put,15000.0,1648195200.0,1.1787999999999998,60252.76,2021-11-17 23:18:30.108070
182,put,25000.0,1648195200.0,1.0415,60252.76,2021-11-17 23:18:30.108070
183,put,80000.0,1648195200.0,0.8718,60252.76,2021-11-17 23:18:30.108070
184,put,300000.0,1648195200.0,1.1069,60252.76,2021-11-17 23:18:30.108070
185,put,22000.0,1648195200.0,1.0774,60252.76,2021-11-17 23:18:30.108070
186,put,150000.0,1656057600.0,0.9308,60252.76,2021-11-17 23:18:30.108070
187,put,300000.0,1656057600.0,1.0182,60252.76,2021-11-17 23:18:30.108070
188,put,25000.0,1656057600.0,0.9718000000000001,60252.76,2021-11-17 23:18:30.108070
189,put,60000.0,1656057600.0,0.8804000000000001,60252.76,2021-11-17 23:18:30.108070
190,put,90000.0,1656057600.0,0.8923000000000001,60252.76,2021-11-17 23:18:30.108070
191,put,35000.0,1656057600.0,0.9218999999999999,60252.76,2021-11-17 23:18:30.108070
192,put,40000.0,1656057600.0,0.9102,60252.76,2021-11-17 23:18:30.108070
193,put,50000.0,1656057600.0,0.8884000000000001,60252.76,2021-11-17 23:18:30.108070
194,put,250000.0,1656057600.0,0.9923000000000001,60252.76,2021-11-17 23:18:30.108070
195,put,80000.0,1656057600.0,0.8863,60252.76,2021-11-17 23:18:30.108070
196,put,70000.0,1656057600.0,0.8823000000000001,60252.76,2021-11-17 23:18:30.108070
197,put,100000.0,1656057600.0,0.899,60252.76,2021-11-17 23:18:30.108070
198,put,30000.0,1656057600.0,0.9401,60252.76,2021-11-17 23:18:30.108070
199,put,200000.0,1656057600.0,0.9611,60252.76,2021-11-17 23:18:30.108070
200,put,20000.0,1656057600.0,1.0118,60252.76,2021-11-17 23:18:30.108070
201,put,15000.0,1656057600.0,1.0636,60252.76,2021-11-17 23:18:30.108070
202,put,120000.0,1656057600.0,0.9097,60252.76,2021-11-17 23:18:30.108070
203,put,60000.0,1664524800.0,0.8786,60252.76,2021-11-17 23:18:30.108070
204,put,50000.0,1664524800.0,0.8851,60252.76,2021-11-17 23:18:30.108070
205,put,120000.0,1664524800.0,0.895,60252.76,2021-11-17 23:18:30.108070
206,put,400000.0,1664524800.0,0.9868000000000001,60252.76,2021-11-17 23:18:30.108070
207,put,300000.0,1664524800.0,0.9556999999999999,60252.76,2021-11-17 23:18:30.108070
208,put,350000.0,1664524800.0,0.9716,60252.76,2021-11-17 23:18:30.108070
209,put,90000.0,1664524800.0,0.8841,60252.76,2021-11-17 23:18:30.108070
210,put,250000.0,1664524800.0,0.937,60252.76,2021-11-17 23:18:30.108070
211,put,25000.0,1664524800.0,0.9384999999999999,60252.76,2021-11-17 23:18:30.108070
212,put,100000.0,1664524800.0,0.8874,60252.76,2021-11-17 23:18:30.108070
213,put,30000.0,1664524800.0,0.9234,60252.76,2021-11-17 23:18:30.108070
214,put,70000.0,1664524800.0,0.8759,60252.76,2021-11-17 23:18:30.108070
215,put,40000.0,1664524800.0,0.8998,60252.76,2021-11-17 23:18:30.108070
216,put,80000.0,1664524800.0,0.8779,60252.76,2021-11-17 23:18:30.108070
217,put,150000.0,1664524800.0,0.9042,60252.76,2021-11-17 23:18:30.108070
218,put,200000.0,1664524800.0,0.9195,60252.76,2021-11-17 23:18:30.108070
219,call,65000.0,1637222400.0,0.8038,60252.76,2021-11-17 23:18:30.108070
220,call,68000.0,1637222400.0,0.8051999999999999,60252.76,2021-11-17 23:18:30.108070
221,call,70000.0,1637222400.0,0.8055,60252.76,2021-11-17 23:18:30.108070
222,call,58000.0,1637222400.0,0.8303,60252.76,2021-11-17 23:18:30.108070
223,call,54000.0,1637222400.0,0.9934000000000001,60252.76,2021-11-17 23:18:30.108070
224,call,63000.0,1637222400.0,0.7166,60252.76,2021-11-17 23:18:30.108070
225,call,52000.0,1637222400.0,0.9937,60252.76,2021-11-17 23:18:30.108070
226,call,56000.0,1637222400.0,0.9903,60252.76,2021-11-17 23:18:30.108070
227,call,55000.0,1637222400.0,0.9925,60252.76,2021-11-17 23:18:30.108070
228,call,61000.0,1637222400.0,0.7265,60252.76,2021-11-17 23:18:30.108070
229,call,51000.0,1637222400.0,0.9937999999999999,60252.76,2021-11-17 23:18:30.108070
230,call,59000.0,1637222400.0,0.7789,60252.76,2021-11-17 23:18:30.108070
231,call,60000.0,1637222400.0,0.7399,60252.76,2021-11-17 23:18:30.108070
232,call,67000.0,1637222400.0,0.8048000000000001,60252.76,2021-11-17 23:18:30.108070
233,call,48000.0,1637222400.0,0.9937999999999999,60252.76,2021-11-17 23:18:30.108070
234,call,46000.0,1637222400.0,0.9937999999999999,60252.76,2021-11-17 23:18:30.108070
235,call,66000.0,1637222400.0,0.8043,60252.76,2021-11-17 23:18:30.108070
236,call,57000.0,1637222400.0,0.8829,60252.76,2021-11-17 23:18:30.108070
237,call,64000.0,1637222400.0,0.8033,60252.76,2021-11-17 23:18:30.108070
238,call,62000.0,1637222400.0,0.7095999999999999,60252.76,2021-11-17 23:18:30.108070
239,call,53000.0,1637222400.0,0.9936,60252.76,2021-11-17 23:18:30.108070
240,call,50000.0,1637222400.0,0.9937999999999999,60252.76,2021-11-17 23:18:30.108070
241,call,69000.0,1637308800.0,0.8269,60252.76,2021-11-17 23:18:30.108070
242,call,58000.0,1637308800.0,0.8256,60252.76,2021-11-17 23:18:30.108070
243,call,54000.0,1637308800.0,0.9814,60252.76,2021-11-17 23:18:30.108070
244,call,100000.0,1637308800.0,0.828,60252.76,2021-11-17 23:18:30.108070
245,call,90000.0,1637308800.0,0.828,60252.76,2021-11-17 23:18:30.108070
246,call,62000.0,1637308800.0,0.7401000000000001,60252.76,2021-11-17 23:18:30.108070
247,call,85000.0,1637308800.0,0.828,60252.76,2021-11-17 23:18:30.108070
248,call,56000.0,1637308800.0,0.8933,60252.76,2021-11-17 23:18:30.108070
249,call,52000.0,1637308800.0,1.1024,60252.76,2021-11-17 23:18:30.108070
250,call,75000.0,1637308800.0,0.828,60252.76,2021-11-17 23:18:30.108070
251,call,60000.0,1637308800.0,0.7696999999999999,60252.76,2021-11-17 23:18:30.108070
252,call,74000.0,1637308800.0,0.828,60252.76,2021-11-17 23:18:30.108070
253,call,57000.0,1637308800.0,0.8589,60252.76,2021-11-17 23:18:30.108070
254,call,67000.0,1637308800.0,0.8262,60252.76,2021-11-17 23:18:30.108070
255,call,40000.0,1637308800.0,1.1047,60252.76,2021-11-17 23:18:30.108070
256,call,76000.0,1637308800.0,0.828,60252.76,2021-11-17 23:18:30.108070
257,call,46000.0,1637308800.0,1.1046,60252.76,2021-11-17 23:18:30.108070
258,call,65000.0,1637308800.0,0.7558,60252.76,2021-11-17 23:18:30.108070
259,call,50000.0,1637308800.0,1.1038,60252.76,2021-11-17 23:18:30.108070
260,call,73000.0,1637308800.0,0.8279000000000001,60252.76,2021-11-17 23:18:30.108070
261,call,68000.0,1637308800.0,0.8266,60252.76,2021-11-17 23:18:30.108070
262,call,72000.0,1637308800.0,0.8278,60252.76,2021-11-17 23:18:30.108070
263,call,45000.0,1637308800.0,1.1047,60252.76,2021-11-17 23:18:30.108070
264,call,30000.0,1637308800.0,1.1047,60252.76,2021-11-17 23:18:30.108070
265,call,59000.0,1637308800.0,0.7955,60252.76,2021-11-17 23:18:30.108070
266,call,55000.0,1637308800.0,0.9359999999999999,60252.76,2021-11-17 23:18:30.108070
267,call,63000.0,1637308800.0,0.73,60252.76,2021-11-17 23:18:30.108070
268,call,66000.0,1637308800.0,0.7748,60252.76,2021-11-17 23:18:30.108070
269,call,95000.0,1637308800.0,0.828,60252.76,2021-11-17 23:18:30.108070
270,call,70000.0,1637308800.0,0.8273,60252.76,2021-11-17 23:18:30.108070
271,call,71000.0,1637308800.0,0.8276,60252.76,2021-11-17 23:18:30.108070
272,call,35000.0,1637308800.0,1.1047,60252.76,2021-11-17 23:18:30.108070
273,call,80000.0,1637308800.0,0.828,60252.76,2021-11-17 23:18:30.108070
274,call,61000.0,1637308800.0,0.7526,60252.76,2021-11-17 23:18:30.108070
275,call,64000.0,1637308800.0,0.7415,60252.76,2021-11-17 23:18:30.108070
276,call,48000.0,1637308800.0,1.1044,60252.76,2021-11-17 23:18:30.108070
277,call,72000.0,1637913600.0,0.8066,60252.76,2021-11-17 23:18:30.108070
278,call,66000.0,1637913600.0,0.7663,60252.76,2021-11-17 23:18:30.108070
279,call,59000.0,1637913600.0,0.7933,60252.76,2021-11-17 23:18:30.108070
280,call,68000.0,1637913600.0,0.7734000000000001,60252.76,2021-11-17 23:18:30.108070
281,call,40000.0,1637913600.0,1.2008,60252.76,2021-11-17 23:18:30.108070
282,call,64000.0,1637913600.0,0.7658,60252.76,2021-11-17 23:18:30.108070
283,call,50000.0,1637913600.0,0.9314,60252.76,2021-11-17 23:18:30.108070
284,call,74000.0,1637913600.0,0.8375,60252.76,2021-11-17 23:18:30.108070
285,call,85000.0,1637913600.0,1.0106,60252.76,2021-11-17 23:18:30.108070
286,call,55000.0,1637913600.0,0.845,60252.76,2021-11-17 23:18:30.108070
287,call,30000.0,1637913600.0,1.2026000000000001,60252.76,2021-11-17 23:18:30.108070
288,call,100000.0,1637913600.0,1.1066,60252.76,2021-11-17 23:18:30.108070
289,call,58000.0,1637913600.0,0.8047,60252.76,2021-11-17 23:18:30.108070
290,call,45000.0,1637913600.0,1.092,60252.76,2021-11-17 23:18:30.108070
291,call,56000.0,1637913600.0,0.8319,60252.76,2021-11-17 23:18:30.108070
292,call,65000.0,1637913600.0,0.765,60252.76,2021-11-17 23:18:30.108070
293,call,60000.0,1637913600.0,0.7856000000000001,60252.76,2021-11-17 23:18:30.108070
294,call,54000.0,1637913600.0,0.8609,60252.76,2021-11-17 23:18:30.108070
295,call,52000.0,1637913600.0,0.8865999999999999,60252.76,2021-11-17 23:18:30.108070
296,call,63000.0,1637913600.0,0.7674,60252.76,2021-11-17 23:18:30.108070
297,call,35000.0,1637913600.0,1.2018,60252.76,2021-11-17 23:18:30.108070
298,call,120000.0,1637913600.0,1.107,60252.76,2021-11-17 23:18:30.108070
299,call,48000.0,1637913600.0,0.9828,60252.76,2021-11-17 23:18:30.108070
300,call,61000.0,1637913600.0,0.778,60252.76,2021-11-17 23:18:30.108070
301,call,70000.0,1637913600.0,0.7962,60252.76,2021-11-17 23:18:30.108070
302,call,75000.0,1637913600.0,0.8517,60252.76,2021-11-17 23:18:30.108070
303,call,80000.0,1637913600.0,0.9488,60252.76,2021-11-17 23:18:30.108070
304,call,90000.0,1637913600.0,1.107,60252.76,2021-11-17 23:18:30.108070
305,call,62000.0,1637913600.0,0.7731,60252.76,2021-11-17 23:18:30.108070
306,call,52000.0,1638518400.0,0.8587,60252.76,2021-11-17 23:18:30.108070
307,call,74000.0,1638518400.0,0.8035,60252.76,2021-11-17 23:18:30.108070
308,call,62000.0,1638518400.0,0.779,60252.76,2021-11-17 23:18:30.108070
309,call,100000.0,1638518400.0,1.0093,60252.76,2021-11-17 23:18:30.108070
310,call,50000.0,1638518400.0,0.8813,60252.76,2021-11-17 23:18:30.108070
311,call,54000.0,1638518400.0,0.8345,60252.76,2021-11-17 23:18:30.108070
312,call,70000.0,1638518400.0,0.7831999999999999,60252.76,2021-11-17 23:18:30.108070
313,call,90000.0,1638518400.0,0.9527,60252.76,2021-11-17 23:18:30.108070
314,call,95000.0,1638518400.0,0.9886,60252.76,2021-11-17 23:18:30.108070
315,call,48000.0,1638518400.0,0.9215000000000001,60252.76,2021-11-17 23:18:30.108070
316,call,80000.0,1638518400.0,0.8481000000000001,60252.76,2021-11-17 23:18:30.108070
317,call,75000.0,1638518400.0,0.8044,60252.76,2021-11-17 23:18:30.108070
318,call,60000.0,1638518400.0,0.7881999999999999,60252.76,2021-11-17 23:18:30.108070
319,call,45000.0,1638518400.0,0.9695,60252.76,2021-11-17 23:18:30.108070
320,call,78000.0,1638518400.0,0.8393999999999999,60252.76,2021-11-17 23:18:30.108070
321,call,105000.0,1638518400.0,1.0918,60252.76,2021-11-17 23:18:30.108070
322,call,76000.0,1638518400.0,0.8116,60252.76,2021-11-17 23:18:30.108070
323,call,56000.0,1638518400.0,0.8158,60252.76,2021-11-17 23:18:30.108070
