,type,strikes,maturities,implied_volatilities,Spot,T0
36,put,30000.0,1639728000.0,1.3405,49168.55,2021-12-12 16:04:16.703146
37,put,68000.0,1639728000.0,1.0606,49168.55,2021-12-12 16:04:16.703146
38,put,95000.0,1639728000.0,1.1699,49168.55,2021-12-12 16:04:16.703146
39,put,58000.0,1639728000.0,0.8097,49168.55,2021-12-12 16:04:16.703146
40,put,62000.0,1639728000.0,0.9204000000000001,49168.55,2021-12-12 16:04:16.703146
41,put,75000.0,1639728000.0,1.1699,49168.55,2021-12-12 16:04:16.703146
42,put,43000.0,1639728000.0,0.94,49168.55,2021-12-12 16:04:16.703146
43,put,52000.0,1639728000.0,0.7301000000000001,49168.55,2021-12-12 16:04:16.703146
44,put,60000.0,1639728000.0,0.8426,49168.55,2021-12-12 16:04:16.703146
45,put,54000.0,1639728000.0,0.7589,49168.55,2021-12-12 16:04:16.703146
46,put,48000.0,1639728000.0,0.7612000000000001,49168.55,2021-12-12 16:04:16.703146
47,put,51000.0,1639728000.0,0.7273999999999999,49168.55,2021-12-12 16:04:16.703146
48,put,56000.0,1639728000.0,0.7852,49168.55,2021-12-12 16:04:16.703146
49,put,64000.0,1639728000.0,0.94,49168.55,2021-12-12 16:04:16.703146
50,put,46000.0,1639728000.0,0.8151999999999999,49168.55,2021-12-12 16:04:16.703146
51,put,55000.0,1639728000.0,0.7706000000000001,49168.55,2021-12-12 16:04:16.703146
52,put,49000.0,1639728000.0,0.7426999999999999,49168.55,2021-12-12 16:04:16.703146
53,put,65000.0,1639728000.0,0.9876999999999999,49168.55,2021-12-12 16:04:16.703146
54,put,44000.0,1639728000.0,0.8974,49168.55,2021-12-12 16:04:16.703146
55,put,85000.0,1639728000.0,1.1699,49168.55,2021-12-12 16:04:16.703146
56,put,70000.0,1639728000.0,1.0608,49168.55,2021-12-12 16:04:16.703146
57,put,53000.0,1639728000.0,0.7412000000000001,49168.55,2021-12-12 16:04:16.703146
58,put,80000.0,1639728000.0,1.1699,49168.55,2021-12-12 16:04:16.703146
59,put,40000.0,1639728000.0,1.0835,49168.55,2021-12-12 16:04:16.703146
60,put,90000.0,1639728000.0,1.1699,49168.55,2021-12-12 16:04:16.703146
61,put,35000.0,1639728000.0,1.3405,49168.55,2021-12-12 16:04:16.703146
62,put,47000.0,1639728000.0,0.7820999999999999,49168.55,2021-12-12 16:04:16.703146
63,put,61000.0,1639728000.0,0.8654000000000001,49168.55,2021-12-12 16:04:16.703146
64,put,45000.0,1639728000.0,0.8493,49168.55,2021-12-12 16:04:16.703146
65,put,57000.0,1639728000.0,0.8094,49168.55,2021-12-12 16:04:16.703146
66,put,59000.0,1639728000.0,0.8423999999999999,49168.55,2021-12-12 16:04:16.703146
67,put,42000.0,1639728000.0,1.001,49168.55,2021-12-12 16:04:16.703146
68,put,80000.0,1640332800.0,1.0386,49168.55,2021-12-12 16:04:16.703146
69,put,53000.0,1640332800.0,0.7659999999999999,49168.55,2021-12-12 16:04:16.703146
70,put,25000.0,1640332800.0,1.2317,49168.55,2021-12-12 16:04:16.703146
71,put,66000.0,1640332800.0,0.8815999999999999,49168.55,2021-12-12 16:04:16.703146
72,put,44000.0,1640332800.0,0.8261,49168.55,2021-12-12 16:04:16.703146
73,put,85000.0,1640332800.0,1.0672,49168.55,2021-12-12 16:04:16.703146
74,put,62000.0,1640332800.0,0.8468000000000001,49168.55,2021-12-12 16:04:16.703146
75,put,70000.0,1640332800.0,0.9369,49168.55,2021-12-12 16:04:16.703146
76,put,64000.0,1640332800.0,0.8741,49168.55,2021-12-12 16:04:16.703146
77,put,54000.0,1640332800.0,0.7703,49168.55,2021-12-12 16:04:16.703146
78,put,45000.0,1640332800.0,0.8075,49168.55,2021-12-12 16:04:16.703146
79,put,35000.0,1640332800.0,1.0992,49168.55,2021-12-12 16:04:16.703146
80,put,47000.0,1640332800.0,0.7823,49168.55,2021-12-12 16:04:16.703146
81,put,48000.0,1640332800.0,0.7717,49168.55,2021-12-12 16:04:16.703146
82,put,51000.0,1640332800.0,0.762,49168.55,2021-12-12 16:04:16.703146
83,put,52000.0,1640332800.0,0.7631999999999999,49168.55,2021-12-12 16:04:16.703146
84,put,46000.0,1640332800.0,0.7938,49168.55,2021-12-12 16:04:16.703146
85,put,56000.0,1640332800.0,0.7868999999999999,49168.55,2021-12-12 16:04:16.703146
86,put,38000.0,1640332800.0,1.001,49168.55,2021-12-12 16:04:16.703146
87,put,49000.0,1640332800.0,0.7655,49168.55,2021-12-12 16:04:16.703146
88,put,50000.0,1640332800.0,0.7648999999999999,49168.55,2021-12-12 16:04:16.703146
89,put,42000.0,1640332800.0,0.8722,49168.55,2021-12-12 16:04:16.703146
90,put,68000.0,1640332800.0,0.9162,49168.55,2021-12-12 16:04:16.703146
91,put,65000.0,1640332800.0,0.8742,49168.55,2021-12-12 16:04:16.703146
92,put,90000.0,1640332800.0,1.0672,49168.55,2021-12-12 16:04:16.703146
93,put,95000.0,1640332800.0,1.0672,49168.55,2021-12-12 16:04:16.703146
94,put,60000.0,1640332800.0,0.8253,49168.55,2021-12-12 16:04:16.703146
95,put,30000.0,1640332800.0,1.2128,49168.55,2021-12-12 16:04:16.703146
96,put,75000.0,1640332800.0,0.9749,49168.55,2021-12-12 16:04:16.703146
97,put,40000.0,1640332800.0,0.9315000000000001,49168.55,2021-12-12 16:04:16.703146
98,put,58000.0,1640332800.0,0.8058,49168.55,2021-12-12 16:04:16.703146
99,put,50000.0,1640937600.0,0.8065000000000001,49168.55,2021-12-12 16:04:16.703146
100,put,48000.0,1640937600.0,0.8164,49168.55,2021-12-12 16:04:16.703146
101,put,95000.0,1640937600.0,1.084,49168.55,2021-12-12 16:04:16.703146
102,put,28000.0,1640937600.0,1.2852000000000001,49168.55,2021-12-12 16:04:16.703146
103,put,75000.0,1640937600.0,0.9639,49168.55,2021-12-12 16:04:16.703146
104,put,120000.0,1640937600.0,1.1757,49168.55,2021-12-12 16:04:16.703146
105,put,300000.0,1640937600.0,1.1757,49168.55,2021-12-12 16:04:16.703146
106,put,42000.0,1640937600.0,0.8856999999999999,49168.55,2021-12-12 16:04:16.703146
107,put,60000.0,1640937600.0,0.8426,49168.55,2021-12-12 16:04:16.703146
108,put,30000.0,1640937600.0,1.2237,49168.55,2021-12-12 16:04:16.703146
109,put,400000.0,1640937600.0,1.1757,49168.55,2021-12-12 16:04:16.703146
110,put,85000.0,1640937600.0,1.0131000000000001,49168.55,2021-12-12 16:04:16.703146
111,put,24000.0,1640937600.0,1.3553,49168.55,2021-12-12 16:04:16.703146
112,put,56000.0,1640937600.0,0.8129000000000001,49168.55,2021-12-12 16:04:16.703146
113,put,46000.0,1640937600.0,0.8325,49168.55,2021-12-12 16:04:16.703146
114,put,38000.0,1640937600.0,0.9740000000000001,49168.55,2021-12-12 16:04:16.703146
115,put,100000.0,1640937600.0,1.1572,49168.55,2021-12-12 16:04:16.703146
116,put,160000.0,1640937600.0,1.1757,49168.55,2021-12-12 16:04:16.703146
117,put,80000.0,1640937600.0,1.013,49168.55,2021-12-12 16:04:16.703146
118,put,40000.0,1640937600.0,0.9254000000000001,49168.55,2021-12-12 16:04:16.703146
119,put,62000.0,1640937600.0,0.8573000000000001,49168.55,2021-12-12 16:04:16.703146
120,put,44000.0,1640937600.0,0.8578,49168.55,2021-12-12 16:04:16.703146
121,put,18000.0,1640937600.0,1.5121,49168.55,2021-12-12 16:04:16.703146
122,put,200000.0,1640937600.0,1.1757,49168.55,2021-12-12 16:04:16.703146
123,put,22000.0,1640937600.0,1.5059,49168.55,2021-12-12 16:04:16.703146
124,put,12000.0,1640937600.0,1.5121,49168.55,2021-12-12 16:04:16.703146
125,put,65000.0,1640937600.0,0.8806999999999999,49168.55,2021-12-12 16:04:16.703146
126,put,54000.0,1640937600.0,0.8054000000000001,49168.55,2021-12-12 16:04:16.703146
127,put,58000.0,1640937600.0,0.8305,49168.55,2021-12-12 16:04:16.703146
128,put,32000.0,1640937600.0,1.1444,49168.55,2021-12-12 16:04:16.703146
129,put,90000.0,1640937600.0,1.0654000000000001,49168.55,2021-12-12 16:04:16.703146
130,put,16000.0,1640937600.0,1.5121,49168.55,2021-12-12 16:04:16.703146
131,put,64000.0,1640937600.0,0.8756,49168.55,2021-12-12 16:04:16.703146
132,put,110000.0,1640937600.0,1.1757,49168.55,2021-12-12 16:04:16.703146
133,put,140000.0,1640937600.0,1.1757,49168.55,2021-12-12 16:04:16.703146
134,put,52000.0,1640937600.0,0.8036,49168.55,2021-12-12 16:04:16.703146
135,put,36000.0,1640937600.0,1.0345,49168.55,2021-12-12 16:04:16.703146
136,put,34000.0,1640937600.0,1.0969,49168.55,2021-12-12 16:04:16.703146
137,put,26000.0,1640937600.0,1.3088,49168.55,2021-12-12 16:04:16.703146
138,put,70000.0,1640937600.0,0.9204000000000001,49168.55,2021-12-12 16:04:16.703146
139,put,20000.0,1640937600.0,1.5121,49168.55,2021-12-12 16:04:16.703146
140,put,50000.0,1643356800.0,0.8484,49168.55,2021-12-12 16:04:16.703146
141,put,46000.0,1643356800.0,0.8642,49168.55,2021-12-12 16:04:16.703146
142,put,90000.0,1643356800.0,0.9591,49168.55,2021-12-12 16:04:16.703146
143,put,60000.0,1643356800.0,0.8522,49168.55,2021-12-12 16:04:16.703146
144,put,80000.0,1643356800.0,0.9176000000000001,49168.55,2021-12-12 16:04:16.703146
145,put,58000.0,1643356800.0,0.8486,49168.55,2021-12-12 16:04:16.703146
146,put,44000.0,1643356800.0,0.8739,49168.55,2021-12-12 16:04:16.703146
147,put,30000.0,1643356800.0,1.0267,49168.55,2021-12-12 16:04:16.703146
148,put,48000.0,1643356800.0,0.855,49168.55,2021-12-12 16:04:16.703146
149,put,54000.0,1643356800.0,0.8461,49168.55,2021-12-12 16:04:16.703146
150,put,56000.0,1643356800.0,0.8465,49168.55,2021-12-12 16:04:16.703146
151,put,42000.0,1643356800.0,0.8858,49168.55,2021-12-12 16:04:16.703146
152,put,55000.0,1643356800.0,0.8454,49168.55,2021-12-12 16:04:16.703146
153,put,45000.0,1643356800.0,0.8679000000000001,49168.55,2021-12-12 16:04:16.703146
154,put,40000.0,1643356800.0,0.9013,49168.55,2021-12-12 16:04:16.703146
155,put,75000.0,1643356800.0,0.9025,49168.55,2021-12-12 16:04:16.703146
156,put,100000.0,1643356800.0,0.9976,49168.55,2021-12-12 16:04:16.703146
157,put,35000.0,1643356800.0,0.9568000000000001,49168.55,2021-12-12 16:04:16.703146
158,put,110000.0,1643356800.0,1.0283,49168.55,2021-12-12 16:04:16.703146
159,put,120000.0,1643356800.0,1.0575,49168.55,2021-12-12 16:04:16.703146
160,put,52000.0,1643356800.0,0.8456,49168.55,2021-12-12 16:04:16.703146
161,put,65000.0,1643356800.0,0.8674,49168.55,2021-12-12 16:04:16.703146
162,put,140000.0,1643356800.0,1.1042,49168.55,2021-12-12 16:04:16.703146
163,put,70000.0,1643356800.0,0.8862000000000001,49168.55,2021-12-12 16:04:16.703146
164,put,50000.0,1645776000.0,0.8628,49168.55,2021-12-12 16:04:16.703146
165,put,60000.0,1645776000.0,0.8593999999999999,49168.55,2021-12-12 16:04:16.703146
166,put,90000.0,1645776000.0,0.9105,49168.55,2021-12-12 16:04:16.703146
167,put,40000.0,1645776000.0,0.9009,49168.55,2021-12-12 16:04:16.703146
168,put,55000.0,1645776000.0,0.858,49168.55,2021-12-12 16:04:16.703146
169,put,75000.0,1645776000.0,0.8776999999999999,49168.55,2021-12-12 16:04:16.703146
170,put,140000.0,1645776000.0,1.0237,49168.55,2021-12-12 16:04:16.703146
171,put,110000.0,1645776000.0,0.9562999999999999,49168.55,2021-12-12 16:04:16.703146
172,put,120000.0,1645776000.0,0.983,49168.55,2021-12-12 16:04:16.703146
173,put,70000.0,1645776000.0,0.8695999999999999,49168.55,2021-12-12 16:04:16.703146
174,put,30000.0,1645776000.0,0.9754,49168.55,2021-12-12 16:04:16.703146
175,put,80000.0,1645776000.0,0.8876000000000001,49168.55,2021-12-12 16:04:16.703146
176,put,35000.0,1645776000.0,0.9299,49168.55,2021-12-12 16:04:16.703146
177,put,65000.0,1645776000.0,0.8636,49168.55,2021-12-12 16:04:16.703146
178,put,100000.0,1645776000.0,0.9357,49168.55,2021-12-12 16:04:16.703146
179,put,45000.0,1645776000.0,0.8775,49168.55,2021-12-12 16:04:16.703146
180,put,90000.0,1648195200.0,0.9101,49168.55,2021-12-12 16:04:16.703146
181,put,40000.0,1648195200.0,0.9067000000000001,49168.55,2021-12-12 16:04:16.703146
182,put,35000.0,1648195200.0,0.9298000000000001,49168.55,2021-12-12 16:04:16.703146
183,put,120000.0,1648195200.0,0.966,49168.55,2021-12-12 16:04:16.703146
184,put,30000.0,1648195200.0,0.963,49168.55,2021-12-12 16:04:16.703146
185,put,250000.0,1648195200.0,1.1261,49168.55,2021-12-12 16:04:16.703146
186,put,18000.0,1648195200.0,1.1114,49168.55,2021-12-12 16:04:16.703146
187,put,70000.0,1648195200.0,0.8819,49168.55,2021-12-12 16:04:16.703146
188,put,400000.0,1648195200.0,1.2663,49168.55,2021-12-12 16:04:16.703146
189,put,200000.0,1648195200.0,1.0819,49168.55,2021-12-12 16:04:16.703146
190,put,50000.0,1648195200.0,0.8805,49168.55,2021-12-12 16:04:16.703146
191,put,150000.0,1648195200.0,1.018,49168.55,2021-12-12 16:04:16.703146
192,put,100000.0,1648195200.0,0.9284,49168.55,2021-12-12 16:04:16.703146
193,put,60000.0,1648195200.0,0.8737999999999999,49168.55,2021-12-12 16:04:16.703146
194,put,20000.0,1648195200.0,1.0834000000000001,49168.55,2021-12-12 16:04:16.703146
195,put,16000.0,1648195200.0,1.1506999999999998,49168.55,2021-12-12 16:04:16.703146
196,put,15000.0,1648195200.0,1.1676,49168.55,2021-12-12 16:04:16.703146
197,put,25000.0,1648195200.0,1.0119,49168.55,2021-12-12 16:04:16.703146
198,put,80000.0,1648195200.0,0.8945000000000001,49168.55,2021-12-12 16:04:16.703146
199,put,300000.0,1648195200.0,1.1511,49168.55,2021-12-12 16:04:16.703146
200,put,22000.0,1648195200.0,1.0485,49168.55,2021-12-12 16:04:16.703146
201,put,150000.0,1656057600.0,0.9437000000000001,49168.55,2021-12-12 16:04:16.703146
202,put,300000.0,1656057600.0,1.0433,49168.55,2021-12-12 16:04:16.703146
203,put,25000.0,1656057600.0,0.9664,49168.55,2021-12-12 16:04:16.703146
204,put,60000.0,1656057600.0,0.888,49168.55,2021-12-12 16:04:16.703146
205,put,90000.0,1656057600.0,0.8995000000000001,49168.55,2021-12-12 16:04:16.703146
206,put,35000.0,1656057600.0,0.9229999999999999,49168.55,2021-12-12 16:04:16.703146
207,put,40000.0,1656057600.0,0.9118999999999999,49168.55,2021-12-12 16:04:16.703146
208,put,50000.0,1656057600.0,0.897,49168.55,2021-12-12 16:04:16.703146
209,put,250000.0,1656057600.0,1.0070999999999999,49168.55,2021-12-12 16:04:16.703146
210,put,80000.0,1656057600.0,0.8956000000000001,49168.55,2021-12-12 16:04:16.703146
211,put,70000.0,1656057600.0,0.8902,49168.55,2021-12-12 16:04:16.703146
212,put,100000.0,1656057600.0,0.9107,49168.55,2021-12-12 16:04:16.703146
213,put,30000.0,1656057600.0,0.9408,49168.55,2021-12-12 16:04:16.703146
214,put,200000.0,1656057600.0,0.981,49168.55,2021-12-12 16:04:16.703146
215,put,20000.0,1656057600.0,0.9973000000000001,49168.55,2021-12-12 16:04:16.703146
216,put,15000.0,1656057600.0,1.0432,49168.55,2021-12-12 16:04:16.703146
217,put,120000.0,1656057600.0,0.922,49168.55,2021-12-12 16:04:16.703146
218,put,60000.0,1664524800.0,0.8862000000000001,49168.55,2021-12-12 16:04:16.703146
219,put,50000.0,1664524800.0,0.8896,49168.55,2021-12-12 16:04:16.703146
220,put,120000.0,1664524800.0,0.8998,49168.55,2021-12-12 16:04:16.703146
221,put,400000.0,1664524800.0,0.9895999999999999,49168.55,2021-12-12 16:04:16.703146
222,put,300000.0,1664524800.0,0.9571,49168.55,2021-12-12 16:04:16.703146
223,put,350000.0,1664524800.0,0.9815999999999999,49168.55,2021-12-12 16:04:16.703146
224,put,90000.0,1664524800.0,0.8931,49168.55,2021-12-12 16:04:16.703146
225,put,250000.0,1664524800.0,0.9495,49168.55,2021-12-12 16:04:16.703146
226,put,25000.0,1664524800.0,0.9369,49168.55,2021-12-12 16:04:16.703146
227,put,100000.0,1664524800.0,0.8962,49168.55,2021-12-12 16:04:16.703146
228,put,30000.0,1664524800.0,0.9261,49168.55,2021-12-12 16:04:16.703146
229,put,70000.0,1664524800.0,0.8898,49168.55,2021-12-12 16:04:16.703146
230,put,40000.0,1664524800.0,0.9057999999999999,49168.55,2021-12-12 16:04:16.703146
231,put,80000.0,1664524800.0,0.8904000000000001,49168.55,2021-12-12 16:04:16.703146
232,put,150000.0,1664524800.0,0.9078,49168.55,2021-12-12 16:04:16.703146
233,put,200000.0,1664524800.0,0.9297,49168.55,2021-12-12 16:04:16.703146
234,call,53000.0,1639296000.0,0.9351,49168.55,2021-12-12 16:04:16.703146
235,call,47000.0,1639296000.0,1.3621,49168.55,2021-12-12 16:04:16.703146
236,call,52000.0,1639296000.0,0.8968,49168.55,2021-12-12 16:04:16.703146
237,call,51000.0,1639296000.0,0.7198,49168.55,2021-12-12 16:04:16.703146
238,call,38000.0,1639296000.0,1.4016,49168.55,2021-12-12 16:04:16.703146
239,call,54000.0,1639296000.0,0.9375,49168.55,2021-12-12 16:04:16.703146
240,call,44000.0,1639296000.0,1.4016,49168.55,2021-12-12 16:04:16.703146
241,call,40000.0,1639296000.0,1.4016,49168.55,2021-12-12 16:04:16.703146
242,call,45000.0,1639296000.0,1.3744,49168.55,2021-12-12 16:04:16.703146
243,call,56000.0,1639296000.0,0.9377,49168.55,2021-12-12 16:04:16.703146
244,call,43000.0,1639296000.0,1.4016,49168.55,2021-12-12 16:04:16.703146
245,call,48000.0,1639296000.0,1.3621,49168.55,2021-12-12 16:04:16.703146
246,call,41000.0,1639296000.0,1.4016,49168.55,2021-12-12 16:04:16.703146
247,call,46000.0,1639296000.0,1.3622,49168.55,2021-12-12 16:04:16.703146
248,call,49000.0,1639296000.0,0.6394,49168.55,2021-12-12 16:04:16.703146
249,call,50000.0,1639296000.0,0.7009000000000001,49168.55,2021-12-12 16:04:16.703146
250,call,55000.0,1639296000.0,0.9376000000000001,49168.55,2021-12-12 16:04:16.703146
251,call,42000.0,1639296000.0,1.4016,49168.55,2021-12-12 16:04:16.703146
252,call,45000.0,1639382400.0,0.9823000000000001,49168.55,2021-12-12 16:04:16.703146
253,call,43000.0,1639382400.0,1.1441,49168.55,2021-12-12 16:04:16.703146
254,call,48000.0,1639382400.0,0.7494,49168.55,2021-12-12 16:04:16.703146
255,call,47000.0,1639382400.0,0.8275,49168.55,2021-12-12 16:04:16.703146
256,call,56000.0,1639382400.0,0.9,49168.55,2021-12-12 16:04:16.703146
257,call,54000.0,1639382400.0,0.8244,49168.55,2021-12-12 16:04:16.703146
258,call,40000.0,1639382400.0,1.2874,49168.55,2021-12-12 16:04:16.703146
259,call,46000.0,1639382400.0,0.9305,49168.55,2021-12-12 16:04:16.703146
260,call,42000.0,1639382400.0,1.2447,49168.55,2021-12-12 16:04:16.703146
261,call,44000.0,1639382400.0,1.1267,49168.55,2021-12-12 16:04:16.703146
262,call,38000.0,1639382400.0,1.3775,49168.55,2021-12-12 16:04:16.703146
263,call,53000.0,1639382400.0,0.7987000000000001,49168.55,2021-12-12 16:04:16.703146
264,call,49000.0,1639382400.0,0.6962999999999999,49168.55,2021-12-12 16:04:16.703146
265,call,50000.0,1639382400.0,0.6607999999999999,49168.55,2021-12-12 16:04:16.703146
266,call,52000.0,1639382400.0,0.7365,49168.55,2021-12-12 16:04:16.703146
267,call,51000.0,1639382400.0,0.6689,49168.55,2021-12-12 16:04:16.703146
268,call,53000.0,1639728000.0,0.7413,49168.55,2021-12-12 16:04:16.703146
269,call,66000.0,1639728000.0,1.0298,49168.55,2021-12-12 16:04:16.703146
270,call,64000.0,1639728000.0,0.94,49168.55,2021-12-12 16:04:16.703146
271,call,40000.0,1639728000.0,1.0851,49168.55,2021-12-12 16:04:16.703146
272,call,47000.0,1639728000.0,0.7827,49168.55,2021-12-12 16:04:16.703146
273,call,95000.0,1639728000.0,1.1699,49168.55,2021-12-12 16:04:16.703146
274,call,50000.0,1639728000.0,0.7317,49168.55,2021-12-12 16:04:16.703146
275,call,70000.0,1639728000.0,1.0608,49168.55,2021-12-12 16:04:16.703146
276,call,52000.0,1639728000.0,0.7292000000000001,49168.55,2021-12-12 16:04:16.703146
277,call,42000.0,1639728000.0,0.9948,49168.55,2021-12-12 16:04:16.703146
278,call,35000.0,1639728000.0,1.3405,49168.55,2021-12-12 16:04:16.703146
279,call,59000.0,1639728000.0,0.8412999999999999,49168.55,2021-12-12 16:04:16.703146
280,call,60000.0,1639728000.0,0.8412999999999999,49168.55,2021-12-12 16:04:16.703146
281,call,62000.0,1639728000.0,0.9192,49168.55,2021-12-12 16:04:16.703146
282,call,56000.0,1639728000.0,0.7859,49168.55,2021-12-12 16:04:16.703146
283,call,49000.0,1639728000.0,0.7441,49168.55,2021-12-12 16:04:16.703146
284,call,65000.0,1639728000.0,0.9876999999999999,49168.55,2021-12-12 16:04:16.703146
285,call,90000.0,1639728000.0,1.1699,49168.55,2021-12-12 16:04:16.703146
286,call,58000.0,1639728000.0,0.8079000000000001,49168.55,2021-12-12 16:04:16.703146
287,call,80000.0,1639728000.0,1.1699,49168.55,2021-12-12 16:04:16.703146
288,call,55000.0,1639728000.0,0.7735,49168.55,2021-12-12 16:04:16.703146
289,call,48000.0,1639728000.0,0.762,49168.55,2021-12-12 16:04:16.703146
290,call,54000.0,1639728000.0,0.7606999999999999,49168.55,2021-12-12 16:04:16.703146
291,call,44000.0,1639728000.0,0.8986,49168.55,2021-12-12 16:04:16.703146
292,call,43000.0,1639728000.0,0.9423999999999999,49168.55,2021-12-12 16:04:16.703146
293,call,46000.0,1639728000.0,0.8170999999999999,49168.55,2021-12-12 16:04:16.703146
294,call,75000.0,1639728000.0,1.1699,49168.55,2021-12-12 16:04:16.703146
295,call,61000.0,1639728000.0,0.8643000000000001,49168.55,2021-12-12 16:04:16.703146
296,call,85000.0,1639728000.0,1.1699,49168.55,2021-12-12 16:04:16.703146
297,call,45000.0,1639728000.0,0.8488,49168.55,2021-12-12 16:04:16.703146
298,call,30000.0,1639728000.0,1.3405,49168.55,2021-12-12 16:04:16.703146
299,call,51000.0,1639728000.0,0.7275,49168.55,2021-12-12 16:04:16.703146
300,call,68000.0,1639728000.0,1.0606,49168.55,2021-12-12 16:04:16.703146
301,call,57000.0,1639728000.0,0.8078,49168.55,2021-12-12 16:04:16.703146
302,call,62000.0,1640332800.0,0.8436,49168.55,2021-12-12 16:04:16.703146
303,call,54000.0,1640332800.0,0.7691,49168.55,2021-12-12 16:04:16.703146
304,call,64000.0,1640332800.0,0.8733,49168.55,2021-12-12 16:04:16.703146
305,call,47000.0,1640332800.0,0.782,49168.55,2021-12-12 16:04:16.703146
306,call,38000.0,1640332800.0,1.0021,49168.55,2021-12-12 16:04:16.703146
307,call,85000.0,1640332800.0,1.0672,49168.55,2021-12-12 16:04:16.703146
308,call,75000.0,1640332800.0,0.9749,49168.55,2021-12-12 16:04:16.703146
309,call,68000.0,1640332800.0,0.9155,49168.55,2021-12-12 16:04:16.703146
310,call,48000.0,1640332800.0,0.7709999999999999,49168.55,2021-12-12 16:04:16.703146
311,call,58000.0,1640332800.0,0.8057,49168.55,2021-12-12 16:04:16.703146
312,call,60000.0,1640332800.0,0.8238,49168.55,2021-12-12 16:04:16.703146
313,call,45000.0,1640332800.0,0.8079999999999999,49168.55,2021-12-12 16:04:16.703146
314,call,30000.0,1640332800.0,1.2136,49168.55,2021-12-12 16:04:16.703146
315,call,90000.0,1640332800.0,1.0672,49168.55,2021-12-12 16:04:16.703146
316,call,80000.0,1640332800.0,1.0386,49168.55,2021-12-12 16:04:16.703146
317,call,65000.0,1640332800.0,0.8734000000000001,49168.55,2021-12-12 16:04:16.703146
318,call,50000.0,1640332800.0,0.7637,49168.55,2021-12-12 16:04:16.703146
319,call,42000.0,1640332800.0,0.8736,49168.55,2021-12-12 16:04:16.703146
320,call,53000.0,1640332800.0,0.7648999999999999,49168.55,2021-12-12 16:04:16.703146
321,call,66000.0,1640332800.0,0.8806999999999999,49168.55,2021-12-12 16:04:16.703146
322,call,56000.0,1640332800.0,0.7867000000000001,49168.55,2021-12-12 16:04:16.703146
323,call,49000.0,1640332800.0,0.7648999999999999,49168.55,2021-12-12 16:04:16.703146
