,type,strikes,maturities,implied_volatilities,Spot,T0
63,put,41000.0,1650009600.0,0.5927,43395.34,2022-04-08 00:04:20.879623
64,put,43000.0,1650009600.0,0.5555,43395.34,2022-04-08 00:04:20.879623
65,put,35000.0,1650614400.0,0.6951999999999999,43395.34,2022-04-08 00:04:20.879623
66,put,40000.0,1650614400.0,0.6035,43395.34,2022-04-08 00:04:20.879623
67,put,56000.0,1650614400.0,0.6093999999999999,43395.34,2022-04-08 00:04:20.879623
68,put,46000.0,1650614400.0,0.5527000000000001,43395.34,2022-04-08 00:04:20.879623
69,put,42000.0,1650614400.0,0.579,43395.34,2022-04-08 00:04:20.879623
70,put,48000.0,1650614400.0,0.5544,43395.34,2022-04-08 00:04:20.879623
71,put,65000.0,1650614400.0,0.7116,43395.34,2022-04-08 00:04:20.879623
72,put,52000.0,1650614400.0,0.58,43395.34,2022-04-08 00:04:20.879623
73,put,44000.0,1650614400.0,0.5605,43395.34,2022-04-08 00:04:20.879623
74,put,75000.0,1650614400.0,0.7168000000000001,43395.34,2022-04-08 00:04:20.879623
75,put,55000.0,1650614400.0,0.6095,43395.34,2022-04-08 00:04:20.879623
76,put,70000.0,1650614400.0,0.7162999999999999,43395.34,2022-04-08 00:04:20.879623
77,put,30000.0,1650614400.0,0.8471,43395.34,2022-04-08 00:04:20.879623
78,put,25000.0,1650614400.0,0.9775,43395.34,2022-04-08 00:04:20.879623
79,put,36000.0,1650614400.0,0.6718999999999999,43395.34,2022-04-08 00:04:20.879623
80,put,54000.0,1650614400.0,0.5916,43395.34,2022-04-08 00:04:20.879623
81,put,38000.0,1650614400.0,0.6354,43395.34,2022-04-08 00:04:20.879623
82,put,50000.0,1650614400.0,0.5645,43395.34,2022-04-08 00:04:20.879623
83,put,60000.0,1650614400.0,0.6715000000000001,43395.34,2022-04-08 00:04:20.879623
84,put,40000.0,1651219200.0,0.6124,43395.34,2022-04-08 00:04:20.879623
85,put,49000.0,1651219200.0,0.5671,43395.34,2022-04-08 00:04:20.879623
86,put,45000.0,1651219200.0,0.5724,43395.34,2022-04-08 00:04:20.879623
87,put,38000.0,1651219200.0,0.6375,43395.34,2022-04-08 00:04:20.879623
88,put,60000.0,1651219200.0,0.6329,43395.34,2022-04-08 00:04:20.879623
89,put,55000.0,1651219200.0,0.5954,43395.34,2022-04-08 00:04:20.879623
90,put,70000.0,1651219200.0,0.7315,43395.34,2022-04-08 00:04:20.879623
91,put,50000.0,1651219200.0,0.5686,43395.34,2022-04-08 00:04:20.879623
92,put,51000.0,1651219200.0,0.5709000000000001,43395.34,2022-04-08 00:04:20.879623
93,put,32000.0,1651219200.0,0.7373000000000001,43395.34,2022-04-08 00:04:20.879623
94,put,43000.0,1651219200.0,0.584,43395.34,2022-04-08 00:04:20.879623
95,put,25000.0,1651219200.0,0.9262,43395.34,2022-04-08 00:04:20.879623
96,put,53000.0,1651219200.0,0.5799,43395.34,2022-04-08 00:04:20.879623
97,put,44000.0,1651219200.0,0.5766,43395.34,2022-04-08 00:04:20.879623
98,put,52000.0,1651219200.0,0.5758,43395.34,2022-04-08 00:04:20.879623
99,put,42000.0,1651219200.0,0.5925,43395.34,2022-04-08 00:04:20.879623
100,put,35000.0,1651219200.0,0.6826000000000001,43395.34,2022-04-08 00:04:20.879623
101,put,20000.0,1651219200.0,1.0561,43395.34,2022-04-08 00:04:20.879623
102,put,65000.0,1651219200.0,0.7041,43395.34,2022-04-08 00:04:20.879623
103,put,41000.0,1651219200.0,0.6015,43395.34,2022-04-08 00:04:20.879623
104,put,47000.0,1651219200.0,0.5678,43395.34,2022-04-08 00:04:20.879623
105,put,100000.0,1651219200.0,0.9587,43395.34,2022-04-08 00:04:20.879623
106,put,34000.0,1651219200.0,0.6995999999999999,43395.34,2022-04-08 00:04:20.879623
107,put,48000.0,1651219200.0,0.5660000000000001,43395.34,2022-04-08 00:04:20.879623
108,put,36000.0,1651219200.0,0.6677,43395.34,2022-04-08 00:04:20.879623
109,put,46000.0,1651219200.0,0.5692,43395.34,2022-04-08 00:04:20.879623
110,put,30000.0,1651219200.0,0.7748999999999999,43395.34,2022-04-08 00:04:20.879623
111,put,75000.0,1651219200.0,0.7472,43395.34,2022-04-08 00:04:20.879623
112,put,80000.0,1651219200.0,0.7665000000000001,43395.34,2022-04-08 00:04:20.879623
113,put,80000.0,1653638400.0,0.7182999999999999,43395.34,2022-04-08 00:04:20.879623
114,put,48000.0,1653638400.0,0.6136,43395.34,2022-04-08 00:04:20.879623
115,put,75000.0,1653638400.0,0.6889,43395.34,2022-04-08 00:04:20.879623
116,put,65000.0,1653638400.0,0.6424,43395.34,2022-04-08 00:04:20.879623
117,put,30000.0,1653638400.0,0.7445,43395.34,2022-04-08 00:04:20.879623
118,put,50000.0,1653638400.0,0.6119,43395.34,2022-04-08 00:04:20.879623
119,put,35000.0,1653638400.0,0.6846,43395.34,2022-04-08 00:04:20.879623
120,put,40000.0,1653638400.0,0.6444,43395.34,2022-04-08 00:04:20.879623
121,put,70000.0,1653638400.0,0.6673,43395.34,2022-04-08 00:04:20.879623
122,put,52000.0,1653638400.0,0.6123,43395.34,2022-04-08 00:04:20.879623
123,put,32000.0,1653638400.0,0.7176,43395.34,2022-04-08 00:04:20.879623
124,put,55000.0,1653638400.0,0.6152000000000001,43395.34,2022-04-08 00:04:20.879623
125,put,100000.0,1653638400.0,0.8183,43395.34,2022-04-08 00:04:20.879623
126,put,36000.0,1653638400.0,0.6751,43395.34,2022-04-08 00:04:20.879623
127,put,34000.0,1653638400.0,0.6945999999999999,43395.34,2022-04-08 00:04:20.879623
128,put,42000.0,1653638400.0,0.6332,43395.34,2022-04-08 00:04:20.879623
129,put,44000.0,1653638400.0,0.6236999999999999,43395.34,2022-04-08 00:04:20.879623
130,put,20000.0,1653638400.0,0.9692000000000001,43395.34,2022-04-08 00:04:20.879623
131,put,60000.0,1653638400.0,0.6282,43395.34,2022-04-08 00:04:20.879623
132,put,46000.0,1653638400.0,0.6179,43395.34,2022-04-08 00:04:20.879623
133,put,54000.0,1653638400.0,0.6137,43395.34,2022-04-08 00:04:20.879623
134,put,85000.0,1653638400.0,0.7356999999999999,43395.34,2022-04-08 00:04:20.879623
135,put,38000.0,1653638400.0,0.6578,43395.34,2022-04-08 00:04:20.879623
136,put,52000.0,1656057600.0,0.6412,43395.34,2022-04-08 00:04:20.879623
137,put,150000.0,1656057600.0,0.9676,43395.34,2022-04-08 00:04:20.879623
138,put,44000.0,1656057600.0,0.6507999999999999,43395.34,2022-04-08 00:04:20.879623
139,put,55000.0,1656057600.0,0.6428,43395.34,2022-04-08 00:04:20.879623
140,put,65000.0,1656057600.0,0.6587000000000001,43395.34,2022-04-08 00:04:20.879623
141,put,300000.0,1656057600.0,1.1761,43395.34,2022-04-08 00:04:20.879623
142,put,25000.0,1656057600.0,0.809,43395.34,2022-04-08 00:04:20.879623
143,put,45000.0,1656057600.0,0.6491,43395.34,2022-04-08 00:04:20.879623
144,put,60000.0,1656057600.0,0.6481999999999999,43395.34,2022-04-08 00:04:20.879623
145,put,48000.0,1656057600.0,0.6437,43395.34,2022-04-08 00:04:20.879623
146,put,90000.0,1656057600.0,0.7532,43395.34,2022-04-08 00:04:20.879623
147,put,35000.0,1656057600.0,0.6967,43395.34,2022-04-08 00:04:20.879623
148,put,40000.0,1656057600.0,0.6657,43395.34,2022-04-08 00:04:20.879623
149,put,50000.0,1656057600.0,0.6419,43395.34,2022-04-08 00:04:20.879623
150,put,250000.0,1656057600.0,1.153,43395.34,2022-04-08 00:04:20.879623
151,put,80000.0,1656057600.0,0.7121999999999999,43395.34,2022-04-08 00:04:20.879623
152,put,70000.0,1656057600.0,0.6731999999999999,43395.34,2022-04-08 00:04:20.879623
153,put,100000.0,1656057600.0,0.7768999999999999,43395.34,2022-04-08 00:04:20.879623
154,put,75000.0,1656057600.0,0.6928,43395.34,2022-04-08 00:04:20.879623
155,put,30000.0,1656057600.0,0.7441,43395.34,2022-04-08 00:04:20.879623
156,put,200000.0,1656057600.0,1.1109,43395.34,2022-04-08 00:04:20.879623
157,put,20000.0,1656057600.0,0.8929,43395.34,2022-04-08 00:04:20.879623
158,put,15000.0,1656057600.0,1.0017,43395.34,2022-04-08 00:04:20.879623
159,put,120000.0,1656057600.0,0.8661,43395.34,2022-04-08 00:04:20.879623
160,put,42000.0,1656057600.0,0.6576000000000001,43395.34,2022-04-08 00:04:20.879623
161,put,46000.0,1656057600.0,0.6469,43395.34,2022-04-08 00:04:20.879623
162,put,60000.0,1664524800.0,0.6748000000000001,43395.34,2022-04-08 00:04:20.879623
163,put,50000.0,1664524800.0,0.6722,43395.34,2022-04-08 00:04:20.879623
164,put,120000.0,1664524800.0,0.7414000000000001,43395.34,2022-04-08 00:04:20.879623
165,put,400000.0,1664524800.0,0.9501000000000001,43395.34,2022-04-08 00:04:20.879623
166,put,20000.0,1664524800.0,0.8233,43395.34,2022-04-08 00:04:20.879623
167,put,300000.0,1664524800.0,0.9315000000000001,43395.34,2022-04-08 00:04:20.879623
168,put,350000.0,1664524800.0,0.9315000000000001,43395.34,2022-04-08 00:04:20.879623
169,put,90000.0,1664524800.0,0.7008,43395.34,2022-04-08 00:04:20.879623
170,put,250000.0,1664524800.0,0.8987999999999999,43395.34,2022-04-08 00:04:20.879623
171,put,25000.0,1664524800.0,0.7681,43395.34,2022-04-08 00:04:20.879623
172,put,100000.0,1664524800.0,0.7128,43395.34,2022-04-08 00:04:20.879623
173,put,30000.0,1664524800.0,0.726,43395.34,2022-04-08 00:04:20.879623
174,put,65000.0,1664524800.0,0.6781999999999999,43395.34,2022-04-08 00:04:20.879623
175,put,70000.0,1664524800.0,0.6809999999999999,43395.34,2022-04-08 00:04:20.879623
176,put,40000.0,1664524800.0,0.6833,43395.34,2022-04-08 00:04:20.879623
177,put,35000.0,1664524800.0,0.6994,43395.34,2022-04-08 00:04:20.879623
178,put,80000.0,1664524800.0,0.6888,43395.34,2022-04-08 00:04:20.879623
179,put,55000.0,1664524800.0,0.6725,43395.34,2022-04-08 00:04:20.879623
180,put,45000.0,1664524800.0,0.6751999999999999,43395.34,2022-04-08 00:04:20.879623
181,put,150000.0,1664524800.0,0.7792,43395.34,2022-04-08 00:04:20.879623
182,put,200000.0,1664524800.0,0.8418000000000001,43395.34,2022-04-08 00:04:20.879623
183,put,15000.0,1664524800.0,0.8937999999999999,43395.34,2022-04-08 00:04:20.879623
184,put,90000.0,1672387200.0,0.6962999999999999,43395.34,2022-04-08 00:04:20.879623
185,put,50000.0,1672387200.0,0.6759999999999999,43395.34,2022-04-08 00:04:20.879623
186,put,60000.0,1672387200.0,0.6775,43395.34,2022-04-08 00:04:20.879623
187,put,15000.0,1672387200.0,0.8406,43395.34,2022-04-08 00:04:20.879623
188,put,45000.0,1672387200.0,0.6795,43395.34,2022-04-08 00:04:20.879623
189,put,120000.0,1672387200.0,0.7218000000000001,43395.34,2022-04-08 00:04:20.879623
190,put,20000.0,1672387200.0,0.7812,43395.34,2022-04-08 00:04:20.879623
191,put,250000.0,1672387200.0,0.8427,43395.34,2022-04-08 00:04:20.879623
192,put,80000.0,1672387200.0,0.6886,43395.34,2022-04-08 00:04:20.879623
193,put,150000.0,1672387200.0,0.7532,43395.34,2022-04-08 00:04:20.879623
194,put,35000.0,1672387200.0,0.6945,43395.34,2022-04-08 00:04:20.879623
195,put,55000.0,1672387200.0,0.6762999999999999,43395.34,2022-04-08 00:04:20.879623
196,put,100000.0,1672387200.0,0.7037,43395.34,2022-04-08 00:04:20.879623
197,put,30000.0,1672387200.0,0.7118000000000001,43395.34,2022-04-08 00:04:20.879623
198,put,200000.0,1672387200.0,0.7981999999999999,43395.34,2022-04-08 00:04:20.879623
199,put,25000.0,1672387200.0,0.7403,43395.34,2022-04-08 00:04:20.879623
200,put,40000.0,1672387200.0,0.6843,43395.34,2022-04-08 00:04:20.879623
201,put,300000.0,1672387200.0,0.8785,43395.34,2022-04-08 00:04:20.879623
202,put,70000.0,1672387200.0,0.6828,43395.34,2022-04-08 00:04:20.879623
203,put,150000.0,1680249600.0,0.7139,43395.34,2022-04-08 00:04:20.879623
204,put,250000.0,1680249600.0,0.7628,43395.34,2022-04-08 00:04:20.879623
205,put,120000.0,1680249600.0,0.6993,43395.34,2022-04-08 00:04:20.879623
206,put,40000.0,1680249600.0,0.6862999999999999,43395.34,2022-04-08 00:04:20.879623
207,put,30000.0,1680249600.0,0.6981,43395.34,2022-04-08 00:04:20.879623
208,put,300000.0,1680249600.0,0.7775,43395.34,2022-04-08 00:04:20.879623
209,put,70000.0,1680249600.0,0.6805,43395.34,2022-04-08 00:04:20.879623
210,put,80000.0,1680249600.0,0.684,43395.34,2022-04-08 00:04:20.879623
211,put,200000.0,1680249600.0,0.7375,43395.34,2022-04-08 00:04:20.879623
212,put,20000.0,1680249600.0,0.7456999999999999,43395.34,2022-04-08 00:04:20.879623
213,put,60000.0,1680249600.0,0.6767,43395.34,2022-04-08 00:04:20.879623
214,put,50000.0,1680249600.0,0.6751,43395.34,2022-04-08 00:04:20.879623
215,put,100000.0,1680249600.0,0.6908,43395.34,2022-04-08 00:04:20.879623
216,put,140000.0,1680249600.0,0.7097,43395.34,2022-04-08 00:04:20.879623
217,call,48000.0,1649404800.0,0.6981,43395.34,2022-04-08 00:04:20.879623
218,call,47000.0,1649404800.0,0.6920000000000001,43395.34,2022-04-08 00:04:20.879623
219,call,32000.0,1649404800.0,1.0683,43395.34,2022-04-08 00:04:20.879623
220,call,30000.0,1649404800.0,1.0683,43395.34,2022-04-08 00:04:20.879623
221,call,54000.0,1649404800.0,0.7395,43395.34,2022-04-08 00:04:20.879623
222,call,40000.0,1649404800.0,0.8215,43395.34,2022-04-08 00:04:20.879623
223,call,44000.0,1649404800.0,0.5349,43395.34,2022-04-08 00:04:20.879623
224,call,25000.0,1649404800.0,1.0685,43395.34,2022-04-08 00:04:20.879623
225,call,38000.0,1649404800.0,1.0187,43395.34,2022-04-08 00:04:20.879623
226,call,65000.0,1649404800.0,0.7768,43395.34,2022-04-08 00:04:20.879623
227,call,45000.0,1649404800.0,0.5922999999999999,43395.34,2022-04-08 00:04:20.879623
228,call,50000.0,1649404800.0,0.7223,43395.34,2022-04-08 00:04:20.879623
229,call,49000.0,1649404800.0,0.7212999999999999,43395.34,2022-04-08 00:04:20.879623
230,call,52000.0,1649404800.0,0.7369,43395.34,2022-04-08 00:04:20.879623
231,call,43000.0,1649404800.0,0.5584,43395.34,2022-04-08 00:04:20.879623
232,call,34000.0,1649404800.0,1.0683,43395.34,2022-04-08 00:04:20.879623
233,call,51000.0,1649404800.0,0.7369,43395.34,2022-04-08 00:04:20.879623
234,call,36000.0,1649404800.0,1.0683,43395.34,2022-04-08 00:04:20.879623
235,call,35000.0,1649404800.0,1.0683,43395.34,2022-04-08 00:04:20.879623
236,call,42000.0,1649404800.0,0.6587999999999999,43395.34,2022-04-08 00:04:20.879623
237,call,60000.0,1649404800.0,0.7559,43395.34,2022-04-08 00:04:20.879623
238,call,46000.0,1649404800.0,0.6142,43395.34,2022-04-08 00:04:20.879623
239,call,41000.0,1649404800.0,0.7112999999999999,43395.34,2022-04-08 00:04:20.879623
240,call,70000.0,1649404800.0,0.8027,43395.34,2022-04-08 00:04:20.879623
241,call,55000.0,1649404800.0,0.7559,43395.34,2022-04-08 00:04:20.879623
242,call,36000.0,1649491200.0,0.762,43395.34,2022-04-08 00:04:20.879623
243,call,42000.0,1649491200.0,0.6003000000000001,43395.34,2022-04-08 00:04:20.879623
244,call,39000.0,1649491200.0,0.762,43395.34,2022-04-08 00:04:20.879623
245,call,44000.0,1649491200.0,0.5289,43395.34,2022-04-08 00:04:20.879623
246,call,38000.0,1649491200.0,0.762,43395.34,2022-04-08 00:04:20.879623
247,call,46000.0,1649491200.0,0.5882999999999999,43395.34,2022-04-08 00:04:20.879623
248,call,41000.0,1649491200.0,0.6562,43395.34,2022-04-08 00:04:20.879623
249,call,40000.0,1649491200.0,0.7202,43395.34,2022-04-08 00:04:20.879623
250,call,48000.0,1649491200.0,0.65,43395.34,2022-04-08 00:04:20.879623
251,call,47000.0,1649491200.0,0.601,43395.34,2022-04-08 00:04:20.879623
252,call,50000.0,1649491200.0,0.65,43395.34,2022-04-08 00:04:20.879623
253,call,43000.0,1649491200.0,0.5482,43395.34,2022-04-08 00:04:20.879623
254,call,34000.0,1649491200.0,0.762,43395.34,2022-04-08 00:04:20.879623
255,call,45000.0,1649491200.0,0.535,43395.34,2022-04-08 00:04:20.879623
256,call,65000.0,1650009600.0,0.7232,43395.34,2022-04-08 00:04:20.879623
257,call,25000.0,1650009600.0,0.9994,43395.34,2022-04-08 00:04:20.879623
258,call,43000.0,1650009600.0,0.555,43395.34,2022-04-08 00:04:20.879623
259,call,34000.0,1650009600.0,0.7848999999999999,43395.34,2022-04-08 00:04:20.879623
260,call,70000.0,1650009600.0,0.7317,43395.34,2022-04-08 00:04:20.879623
261,call,49000.0,1650009600.0,0.5502,43395.34,2022-04-08 00:04:20.879623
262,call,36000.0,1650009600.0,0.7138,43395.34,2022-04-08 00:04:20.879623
263,call,45000.0,1650009600.0,0.5331,43395.34,2022-04-08 00:04:20.879623
264,call,35000.0,1650009600.0,0.7356,43395.34,2022-04-08 00:04:20.879623
265,call,75000.0,1650009600.0,0.7864,43395.34,2022-04-08 00:04:20.879623
266,call,42000.0,1650009600.0,0.5752,43395.34,2022-04-08 00:04:20.879623
267,call,30000.0,1650009600.0,0.922,43395.34,2022-04-08 00:04:20.879623
268,call,44000.0,1650009600.0,0.5408,43395.34,2022-04-08 00:04:20.879623
269,call,55000.0,1650009600.0,0.6920000000000001,43395.34,2022-04-08 00:04:20.879623
270,call,51000.0,1650009600.0,0.5782,43395.34,2022-04-08 00:04:20.879623
271,call,54000.0,1650009600.0,0.6717,43395.34,2022-04-08 00:04:20.879623
272,call,41000.0,1650009600.0,0.5925,43395.34,2022-04-08 00:04:20.879623
273,call,50000.0,1650009600.0,0.575,43395.34,2022-04-08 00:04:20.879623
274,call,47000.0,1650009600.0,0.5318999999999999,43395.34,2022-04-08 00:04:20.879623
275,call,48000.0,1650009600.0,0.5390999999999999,43395.34,2022-04-08 00:04:20.879623
276,call,38000.0,1650009600.0,0.6668000000000001,43395.34,2022-04-08 00:04:20.879623
277,call,40000.0,1650009600.0,0.6147,43395.34,2022-04-08 00:04:20.879623
278,call,52000.0,1650009600.0,0.6259,43395.34,2022-04-08 00:04:20.879623
279,call,46000.0,1650009600.0,0.5299,43395.34,2022-04-08 00:04:20.879623
280,call,60000.0,1650009600.0,0.7232,43395.34,2022-04-08 00:04:20.879623
281,call,56000.0,1650009600.0,0.7232,43395.34,2022-04-08 00:04:20.879623
282,call,38000.0,1650614400.0,0.6353,43395.34,2022-04-08 00:04:20.879623
283,call,50000.0,1650614400.0,0.5645,43395.34,2022-04-08 00:04:20.879623
284,call,70000.0,1650614400.0,0.7162999999999999,43395.34,2022-04-08 00:04:20.879623
285,call,60000.0,1650614400.0,0.6715000000000001,43395.34,2022-04-08 00:04:20.879623
286,call,25000.0,1650614400.0,0.9775,43395.34,2022-04-08 00:04:20.879623
287,call,46000.0,1650614400.0,0.5529999999999999,43395.34,2022-04-08 00:04:20.879623
288,call,55000.0,1650614400.0,0.6091,43395.34,2022-04-08 00:04:20.879623
289,call,42000.0,1650614400.0,0.5786,43395.34,2022-04-08 00:04:20.879623
290,call,56000.0,1650614400.0,0.6091,43395.34,2022-04-08 00:04:20.879623
291,call,48000.0,1650614400.0,0.5546,43395.34,2022-04-08 00:04:20.879623
292,call,36000.0,1650614400.0,0.6726000000000001,43395.34,2022-04-08 00:04:20.879623
293,call,52000.0,1650614400.0,0.5797,43395.34,2022-04-08 00:04:20.879623
294,call,65000.0,1650614400.0,0.7116,43395.34,2022-04-08 00:04:20.879623
295,call,54000.0,1650614400.0,0.5914,43395.34,2022-04-08 00:04:20.879623
296,call,30000.0,1650614400.0,0.8476,43395.34,2022-04-08 00:04:20.879623
297,call,44000.0,1650614400.0,0.5613,43395.34,2022-04-08 00:04:20.879623
298,call,35000.0,1650614400.0,0.6940999999999999,43395.34,2022-04-08 00:04:20.879623
299,call,75000.0,1650614400.0,0.7168000000000001,43395.34,2022-04-08 00:04:20.879623
300,call,40000.0,1650614400.0,0.6036,43395.34,2022-04-08 00:04:20.879623
301,call,49000.0,1651219200.0,0.5670000000000001,43395.34,2022-04-08 00:04:20.879623
302,call,44000.0,1651219200.0,0.5771999999999999,43395.34,2022-04-08 00:04:20.879623
303,call,45000.0,1651219200.0,0.5728,43395.34,2022-04-08 00:04:20.879623
304,call,60000.0,1651219200.0,0.6325,43395.34,2022-04-08 00:04:20.879623
305,call,52000.0,1651219200.0,0.5754,43395.34,2022-04-08 00:04:20.879623
306,call,43000.0,1651219200.0,0.5837,43395.34,2022-04-08 00:04:20.879623
307,call,47000.0,1651219200.0,0.5679,43395.34,2022-04-08 00:04:20.879623
308,call,50000.0,1651219200.0,0.5684,43395.34,2022-04-08 00:04:20.879623
309,call,20000.0,1651219200.0,1.0561,43395.34,2022-04-08 00:04:20.879623
310,call,75000.0,1651219200.0,0.7472,43395.34,2022-04-08 00:04:20.879623
311,call,80000.0,1651219200.0,0.7665000000000001,43395.34,2022-04-08 00:04:20.879623
312,call,40000.0,1651219200.0,0.6121,43395.34,2022-04-08 00:04:20.879623
313,call,36000.0,1651219200.0,0.6673,43395.34,2022-04-08 00:04:20.879623
314,call,35000.0,1651219200.0,0.6829000000000001,43395.34,2022-04-08 00:04:20.879623
315,call,55000.0,1651219200.0,0.5948,43395.34,2022-04-08 00:04:20.879623
316,call,70000.0,1651219200.0,0.7315,43395.34,2022-04-08 00:04:20.879623
317,call,32000.0,1651219200.0,0.7379000000000001,43395.34,2022-04-08 00:04:20.879623
318,call,100000.0,1651219200.0,0.9587,43395.34,2022-04-08 00:04:20.879623
319,call,41000.0,1651219200.0,0.6013000000000001,43395.34,2022-04-08 00:04:20.879623
320,call,38000.0,1651219200.0,0.6374,43395.34,2022-04-08 00:04:20.879623
321,call,34000.0,1651219200.0,0.7005,43395.34,2022-04-08 00:04:20.879623
322,call,30000.0,1651219200.0,0.7756000000000001,43395.34,2022-04-08 00:04:20.879623
323,call,65000.0,1651219200.0,0.7041,43395.34,2022-04-08 00:04:20.879623
324,call,51000.0,1651219200.0,0.5708,43395.34,2022-04-08 00:04:20.879623
